#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#######################################
####  MODIFIERS
#######################################
emf_relsub.0.desc.overlord;To the infidel dog [Root.GetFirstName],\n\nYour false [Root.EMF_GetGodHas] abandoned you to the ignominy of defeat by the supreme will of [emf_cb_winner.Religion.GetHighGodName]. You would be wise to abandon them as well and bend the knee to me and to the true [emf_cb_winner.Religion.GetName] faith, or you will lose more than just your dignity.;;;;;;;;;;;;;x
# PLACEHOLDER: key points: 1) all of their lieges (the first being the loser of the war) refused to bend the knee, so now the same ultimatum is offered to them
emf_relsub.0.desc.underling;To the misguided [Root.GetTitledName],\n\nYour liege's folly and faith in [Root.Liege.GetPossPronoun] false [Root.Liege.GetGodWas] laughably inadequate in holding back the assault on [Root.Liege.GetPossPronoun] lands. You, however, I trust are wise enough to accept the same offer I gave [Root.Liege.GetObjectPronoun]: bend the knee and convert to the [emf_cb_winner.Religion.GetName] faith, or your lands are mine.;;;;;;;;;;;;;x
# PLACEHOLDER: key points: 1) same as (1) above, 2) underling is actually same-religion as the holy war winner, so there's no need for them to convert faith & in a sense, they're liberated. yet, they still can choose whether to bend the knee.
emf_relsub.0.desc.underling_samerel;My dear [Root.EMF_GetSisterBrotherNoRelation] in faith,\n\nThough we both must bow before the will of [emf_cb_winner.Religion.GetHighGodName], you must bend the knee to me. Will you submit and aid me in bringing the true Faith to these lands, or will you place yourself on the side of these infidels?;;;;;;;;;;;;;x
emf_relsub.0.opt.submit_and_convert;Who am I to contend with [emf_cb_winner.Religion.GetRandomGodName]? I will swear fealty to my new [emf_cb_winner.GetRulerTitle].;;;;;;;;;;;;;x
emf_relsub.0.opt.submit_samerel;Finally, I can serve a liege that follows [emf_cb_winner.GetHighGodName].;;;;;;;;;;;;;x
emf_relsub.0.opt.submit_and_pretend_to_convert;I will bow before their false idols, but in my heart I stand blameless before [Root.Religion.GetHighGodName].;;;;;;;;;;;;;x
emf_relsub.0.opt.refuse_diffcul;I'll never dirty my knees before these [emf_cb_winner.Culture.GetName] fools!;;;;;;;;;;;;;x
emf_relsub.0.opt.refuse_diffrel;I'll never bend the knee to these [emf_cb_winner.Religion.GetName] infidels!;;;;;;;;;;;;;x
emf_relsub.0.opt.refuse_samerelcul;I'd rather lose my land than lose my soul.;;;;;;;;;;;;;x
# PLACEHOLDER: Once a ruler submits, their vassals of a different religion than the one being converted to get this event (61) recursively down the realm tree (same-religion vassals are passed through a hidden event to allow propogation down the tree, but we avoid showing them a useless event). unlike those that receive the ultimatum event, it's already known that they're going to be part of a new realm, so the question is only whether to convert with their liege, pretend to convert with their liege, or refuse to convert.
emf_relsub.1.desc;To the [GetFromRootCompliment] [Root.GetTitledFirstName],\n\nOur new liege [emf_cb_winner.GetTitledFirstName] in [emf_cb_winner.GetPossPronoun] infinite mercy has extended us the opportunity to forsake our false [emf_old_religion.EMF_GetGodGods] and embraced [emf_cb_winner.GetRandomGodName]. I implore you to reconsider your errant ways and convert to the true [emf_cb_winner.Religion.GetName] faith.;;;;;;;;;;;;;x
emf_relsub.1.opt.convert_too;I shall follow my liege's example and embrace the [emf_cb_winner.Religion.GetName] Faith.;;;;;;;;;;;;;x
emf_relsub.1.opt.pretend_to_convert_too;Rather than serve this [emf_cb_winner.Religion.GetName] faith, I will make it serve me.;;;;;;;;;;;;;x
emf_relsub.1.opt.refuse;My heart cannot forsake [Root.Religion.GetRandomGodName]. I cannot follow you in this.;;;;;;;;;;;;;x
# PLACEHOLDER: start event where war victor chooses their approach to handling the conquered infidels = emf_relsub.20, so all 4 keys below are for that:
emf_relsub.20.desc;PLACEHOLDER: start;;;;;;;;;;;;;x
emf_relsub.20.opt.approach_lightly;PLACEHOLDER: light;;;;;;;;;;;;;x
emf_relsub.20.opt.approach_normally;PLACEHOLDER: medium;;;;;;;;;;;;;x
emf_relsub.20.opt.approach_aggressively;PLACEHOLDER: heavy;;;;;;;;;;;;;x
# PLACEHOLDER: event #63 is the return event back to the holy war winner once everything else has been decided. only option is acknowledgement. the 3 event option texts are mutually exclusive variants, as are the 3 descriptions (obviously, in that case). the following desc variant happens when we managed to actually subjugate the original holy war loser. Note all the variables that are accessible to you for mentioning in the event description -- I collected them for just this reason.
emf_relsub.21.desc.subjugated_overlord;PLACEHOLDER: Subjugated overlord!;;;;;;;;;;;;;x
# PLACEHOLDER: we didn't subjugate the original holy war loser, but we did subjugate some other lords.
emf_relsub.21.desc.subjugated_underlings;PLACEHOLDER: Subjugated underlings! (Likely took some titles);;;;;;;;;;;;;x
# PLACEHOLDER: we "failed" to subjugate anybody (so, basically, we took some titles and that's about it)
emf_relsub.21.desc.subjugated_nobody;PLACEHOLDER: Subjugated nobody! (Took all titles!);;;;;;;;;;;;;x
# PLACEHOLDER: generic acknowledgement event option (mutually exclusive set: ok_normal, ok_no_counties_seized, ok_no_lords_converted)
emf_relsub.21.opt.ok_normal;Excellent;;;;;;;;;;;;;x
# PLACEHOLDER
emf_relsub.21.opt.ok_no_counties_seized;Excellent -- even if no counties were seized;;;;;;;;;;;;;x
# PLACEHOLDER
emf_relsub.21.opt.ok_no_lords_converted;Excellent -- even if no rulers were converted;;;;;;;;;;;;;x
# PLACEHOLDER: 0-3 of the following 3 event options may be present in addition to the standard acknowledgment
emf_relsub.21.opt.no_counties_seized_so_usurp_prov_1;Take [emf_prov_1.GetName] for myself.;;;;;;;;;;;;;x
# PLACEHOLDER
emf_relsub.21.opt.no_counties_seized_so_usurp_prov_2;Take [emf_prov_2.GetName] for myself.;;;;;;;;;;;;;x
# PLACEHOLDER
emf_relsub.21.opt.no_counties_seized_so_usurp_prov_3;Take [emf_prov_3.GetName] for myself.;;;;;;;;;;;;;x
#######################################
####  OPINION MODIFIERS               #
#######################################
opinion_relsub_converted_with_me;Converted Religion Together;;;;;;;;;;;;;x
opinion_relsub_converted_with_my_liege;Converted Religion Together;;;;;;;;;;;;;x
opinion_relsub_disrespected_peace_deal;Disrespected Holy War Peace Treaty;;;;;;;;;;;;;x
opinion_relsub_refused_to_convert_with_me;Refused to Convert Religion with Me;;;;;;;;;;;;;x
opinion_relsub_submitted_to_infidel_conqueror;Submitted to Infidel Conqueror;;;;;;;;;;;;;x
refused_my_relsub;Refused Religious Subjugation (Temporary TOM);;;;;;;;;;;;;x
submits_to_my_relsub;Will Submit to Religious Subjugation (Temporary TOM);;;;;;;;;;;;;x
#######################################
####  TOOLTIPS                        #
#######################################
RELSUB_ASK_VASSAL_TO_CONVERT;will consider converting too.\n;;;;;;;;;;;;;x
RELSUB_CONTINUE_OBSERVING_SECRET_FAITH;I'll continue practicing the [Root.SecretReligion.GetName] faith privately...\n;;;;;;;;;;;;;x
RELSUB_APPROACH_HEAVY_DESC;§GAdvantages:§!\n(§Y*§!) Since the conquered are more likely to refuse your ultimatum, more titles can be seized directly\n(§Y*§!) Proselytization in the conquered territory will be much more rapid for awhile\n\n§PDisadvantages:§!\n(§Y*§!) Religious rebellions from the territory in coming years will be more likely\n(§Y*§!) More severe temporary occupation penalties from the conquest\n(§Y*§!) Proselytization in the conquered territory will be impeded for awhile\n;;;;;;;;;;;;;x
RELSUB_APPROACH_LIGHT_DESC;§GAdvantages:§!\n(§Y*§!) Less difficulty in the coming years with religious rebellions\n(§Y*§!) Less severe and shorter occupation penalties from the conquest\n(§Y*§!) The conquered are more likely to accept ultimatum terms\n\n§PDisadvantages:§!\n(§Y*§!) Since fewer rulers will refuse your ultimatum, fewer titles can be seized directly\n(§Y*§!) Proselytization in the conquered territory will be impeded for awhile\n;;;;;;;;;;;;;x
RELSUB_LORDS_WHO_BENT_THE_KNEE;§GLORDS WHO WILL BEND THE KNEE:§!\n;;;;;;;;;;;;;x
RELSUB_LOSE_ALL_LAND_WITHIN_TARGET_TITLE;§Y[Root.GetBestName]§ will lose all land inside the §Y[emf_cb_title.GetFullName]§!:\n;;;;;;;;;;;;;x
RELSUB_FAMILY_IN_COURT_CONVERTS;In my court, my kin will convert with me.\n;;;;;;;;;;;;;x
RELSUB_FAMILY_IN_COURT_SECRETLY_CONVERTS;In my court, my kin will convert to the §Y[emf_cb_winner.Religion.GetName]§! faith with me to keep up appearances...\n\n...but, in secret and as the infidel dogs run along to other foes, we will all still celebrate [Root.TrueReligion.GetHighGodName]!\n;;;;;;;;;;;;;x
RELSUB_SAME_TIER_TITLES_WILL_BE_USURPED;The same-tier [Root.EMF_GetTierNoun] title(s) of §Y[Root.GetBestName]§! will be usurped.\n;;;;;;;;;;;;;x
RELSUB_STATISTICS;§GSTATISTICS:§!\nCounties to seize: §Y[Root.emf_relsub_counties_taken.GetValue]§! (Baronies: §Y[Root.emf_relsub_baronies_taken.GetValue]§!)\nRulers to convert: §Y[Root.emf_relsub_lords_converted.GetValue]§! (Nobles: §Y[Root.emf_relsub_nobles_converted.GetValue]§!)\n[Root.Religion.GetName] rulers to liberate: §Y[Root.emf_relsub_lords_liberated.GetValue]§!\n;;;;;;;;;;;;;x
RELSUB_TITLES_SEIZED;§GTITLES TO BE SEIZED:§!\n;;;;;;;;;;;;;x
RELSUB_WILL_BECOME_VASSAL_TO_WINNER;will become a vassal of §Y[emf_cb_winner.GetBestName]§!.\n;;;;;;;;;;;;;x
RELSUB_WILL_RECEIVE_ULTIMATUM;§Y[From.GetBestName]§! and [From.GetPossPronoun] relevant vassals will choose to either bend the knee and embrace the §Y[Root.Religion.GetName]§! faith or lose all of their lands within the §Y[This.GetFullBaseName]§!...\n;;;;;;;;;;;;;x
RELSUB_WILL_SEND_ULTIMATUM_TO_DIRECT_VASSALS;The same peace offer will be offered to all of the direct vassals of §Y[Root.GetBestName]§! with land inside the §Y[emf_cb_title.GetFullName]§!.\n;;;;;;;;;;;;;x
