#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#### TRAITS;;;;;;;;;;;;;;x
emf_boost_greed_200_desc;Hidden personality trait (ai_greed: §G+200§!);;;;;;;;;;;;;x
emf_boost_honor_25;AI Honor §G+25§!;;;;;;;;;;;;;x
emf_boost_honor_25_desc;Hidden personality trait (ai_honor: §G+25§!);;;;;;;;;;;;;x
emf_boost_honor_50;AI Honor §G+50§!;;;;;;;;;;;;;x
emf_boost_honor_50_desc;Hidden personality trait (ai_honor: §G+50§!);;;;;;;;;;;;;x
emf_boost_honor_100;AI Honor §G+100§!;;;;;;;;;;;;;x
emf_boost_honor_100_desc;Hidden personality trait (ai_honor: §G+100§!);;;;;;;;;;;;;x
emf_boost_honor_200;AI Honor §G+200§!;;;;;;;;;;;;;x
emf_boost_honor_200_desc;Hidden personality trait (ai_honor: §G+200§!);;;;;;;;;;;;;x
emf_boost_rationality_25;AI Rationality §G+25§!;;;;;;;;;;;;;x
emf_boost_rationality_25_desc;Hidden personality trait (ai_rationality: §G+25§!);;;;;;;;;;;;;x
emf_boost_rationality_50;AI Rationality §G+50§!;;;;;;;;;;;;;x
emf_boost_rationality_50_desc;Hidden personality trait (ai_rationality: §G+50§!);;;;;;;;;;;;;x
emf_boost_rationality_100;AI Rationality §G+100§!;;;;;;;;;;;;;x
emf_boost_rationality_100_desc;Hidden personality trait (ai_rationality: §G+100§!);;;;;;;;;;;;;x
emf_boost_rationality_200;AI Rationality §G+200§!;;;;;;;;;;;;;x
emf_boost_rationality_200_desc;Hidden personality trait (ai_rationality: §G+200§!);;;;;;;;;;;;;x
emf_boost_zeal_25;AI Zeal §G+25§!;;;;;;;;;;;;;x
emf_boost_zeal_25_desc;Hidden personality trait (ai_zeal: §G+25§!);;;;;;;;;;;;;x
emf_boost_zeal_50;AI Zeal §G+50§!;;;;;;;;;;;;;x
emf_boost_zeal_50_desc;Hidden personality trait (ai_zeal: §G+50§!);;;;;;;;;;;;;x
emf_boost_zeal_100;AI Zeal §G+100§!;;;;;;;;;;;;;x
emf_boost_zeal_100_desc;Hidden personality trait (ai_zeal: §G+100§!);;;;;;;;;;;;;x
emf_boost_zeal_200;AI Zeal §G+200§!;;;;;;;;;;;;;x
emf_boost_zeal_200_desc;Hidden personality trait (ai_zeal: §G+200§!);;;;;;;;;;;;;x
emf_cannot_inherit;Cannot Inherit;;;;;;;;;;;;;x
emf_cannot_inherit_desc;This character cannot inherit landed titles (for now).;;;;;;;;;;;;;x
emf_reduce_ambition_25;AI Ambition §R-25§!;;;;;;;;;;;;;x
emf_reduce_ambition_25_desc;Hidden personality trait (ai_ambition: §R-25§!);;;;;;;;;;;;;x
emf_reduce_ambition_50;AI Ambition §R-50§!;;;;;;;;;;;;;x
emf_reduce_ambition_50_desc;Hidden personality trait (ai_ambition: §R-50§!);;;;;;;;;;;;;x
emf_reduce_ambition_100;AI Ambition §R-100§!;;;;;;;;;;;;;x
emf_reduce_ambition_100_desc;Hidden personality trait (ai_ambition: §R-100§!);;;;;;;;;;;;;x
emf_reduce_ambition_200;AI Ambition §R-200§!;;;;;;;;;;;;;x
emf_reduce_ambition_200_desc;Hidden personality trait (ai_ambition: §R-200§!);;;;;;;;;;;;;x
emf_reduce_greed_25;AI Greed §R-25§!;;;;;;;;;;;;;x
emf_reduce_greed_25_desc;Hidden personality trait (ai_greed: §R-25§!);;;;;;;;;;;;;x
emf_reduce_greed_50;AI Greed §R-50§!;;;;;;;;;;;;;x
emf_reduce_greed_50_desc;Hidden personality trait (ai_greed: §R-50§!);;;;;;;;;;;;;x
emf_reduce_greed_100;AI Greed §R-100§!;;;;;;;;;;;;;x
emf_reduce_greed_100_desc;Hidden personality trait (ai_greed: §R-100§!);;;;;;;;;;;;;x
emf_reduce_greed_200;AI Greed §R-200§!;;;;;;;;;;;;;x
emf_reduce_greed_200_desc;Hidden personality trait (ai_greed: §R-200§!);;;;;;;;;;;;;x
emf_reduce_honor_25;AI Honor §R-25§!;;;;;;;;;;;;;x
emf_reduce_honor_25_desc;Hidden personality trait (ai_honor: §R-25§!);;;;;;;;;;;;;x
emf_reduce_honor_50;AI Honor §R-50§!;;;;;;;;;;;;;x
emf_reduce_honor_50_desc;Hidden personality trait (ai_honor: §R-50§!);;;;;;;;;;;;;x
emf_reduce_honor_100;AI Honor §R-100§!;;;;;;;;;;;;;x
emf_reduce_honor_100_desc;Hidden personality trait (ai_honor: §R-100§!);;;;;;;;;;;;;x
emf_reduce_honor_200;AI Honor §R-200§!;;;;;;;;;;;;;x
emf_reduce_honor_200_desc;Hidden personality trait (ai_honor: §R-200§!);;;;;;;;;;;;;x
emf_reduce_rationality_25;AI Rationality §R-25§!;;;;;;;;;;;;;x
emf_reduce_rationality_25_desc;Hidden personality trait (ai_rationality: §R-25§!);;;;;;;;;;;;;x
emf_reduce_rationality_50;AI Rationality §R-50§!;;;;;;;;;;;;;x
emf_reduce_rationality_50_desc;Hidden personality trait (ai_rationality: §R-50§!);;;;;;;;;;;;;x
emf_reduce_rationality_100;AI Rationality §R-100§!;;;;;;;;;;;;;x
emf_reduce_rationality_100_desc;Hidden personality trait (ai_rationality: §R-100§!);;;;;;;;;;;;;x
emf_reduce_rationality_200;AI Rationality §R-200§!;;;;;;;;;;;;;x
emf_reduce_rationality_200_desc;Hidden personality trait (ai_rationality: §R-200§!);;;;;;;;;;;;;x
emf_reduce_zeal_25;AI Zeal §R-25§!;;;;;;;;;;;;;x
emf_reduce_zeal_25_desc;Hidden personality trait (ai_zeal: §R-25§!);;;;;;;;;;;;;x
emf_reduce_zeal_50;AI Zeal §R-50§!;;;;;;;;;;;;;x
emf_reduce_zeal_50_desc;Hidden personality trait (ai_zeal: §R-50§!);;;;;;;;;;;;;x
emf_reduce_zeal_100;AI Zeal §R-100§!;;;;;;;;;;;;;x
emf_reduce_zeal_100_desc;Hidden personality trait (ai_zeal: §R-100§!);;;;;;;;;;;;;x
emf_reduce_zeal_200;AI Zeal §R-200§!;;;;;;;;;;;;;x
emf_reduce_zeal_200_desc;Hidden personality trait (ai_zeal: §R-200§!);;;;;;;;;;;;;x
emf_temporary_0;Temporary Trait I;;;;;;;;;;;;;x
emf_temporary_0_desc;This is a temporary utility trait that you should never see. Report it as a bug if you do!;;;;;;;;;;;;;x
emf_temporary_1;Temporary Trait II;;;;;;;;;;;;;x
emf_temporary_1_desc;This is a temporary utility trait that you should never see. Report it as a bug if you do!;;;;;;;;;;;;;x
emf_temporary_2;Temporary Trait III;;;;;;;;;;;;;x
emf_temporary_2_desc;This is a temporary utility trait that you should never see. Report it as a bug if you do!;;;;;;;;;;;;;x
emf_temporary_3;Temporary Trait IV;;;;;;;;;;;;;x
emf_temporary_3_desc;This is a temporary utility trait that you should never see. Report it as a bug if you do!;;;;;;;;;;;;;x
emf_temporary_4;Temporary Trait V;;;;;;;;;;;;;x
emf_temporary_4_desc;This is a temporary utility trait that you should never see. Report it as a bug if you do!;;;;;;;;;;;;;x
roma_victrix;Roma Victrix;;;;;;;;;;;;;x
roma_victrix_desc;This character has achieved the mighty feat of restoring the Roman Empire to its peak historical borders and beyond.;;;;;;;;;;;;;x
traveling;Traveling;;;;;;;;;;;;;x
traveling_desc;This character is currently away from home, traveling for business or pleasure;;;;;;;;;;;;;x
