#CODE;ENGLISH;;;;;;;;;;;;;x
#
# IMPERIAL MAIN
#
imperial_decay_1_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n* The title changing hands (more if it is usurped)\n* Crown authority is low\n* Having a very large realm\n* Losing crusades and holy wars\n* Losing against major invasions\n* Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n* Becoming coronated\n* Crown authority is high\n* The realm is overthrown by an internal revolt\n* Holding a tournament/furusiyya\n* Using the 'Lower Imperial Decay' decision\n* Winning crusades and holy wars\n* Winning major invasions and rebellions\n* Enforcing imperial de jure claims\n* Random events caused by a good ruler or regent;;;;;;;;;;;;;x
imperial_decay_2;Imperial Decay (20-30);;;;;;;;;;;;;x
imperial_decay_2_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n* The title changing hands (more if it is usurped)\n* Crown authority is low\n* Having a very large realm\n* Losing crusades and holy wars\n* Losing against major invasions\n* Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n* Becoming coronated\n* Crown authority is high\n* The realm is overthrown by an internal revolt\n* Holding a tournament/furusiyya\n* Using the 'Lower Imperial Decay' decision\n* Winning crusades and holy wars\n* Winning major invasions and rebellions\n* Enforcing imperial de jure claims\n* Random events caused by a good ruler or regent;;;;;;;;;;;;;x
imperial_decay_3;Imperial Decay (31-40);;;;;;;;;;;;;x
imperial_decay_3_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n* The title changing hands (more if it is usurped)\n* Crown authority is low\n* Having a very large realm\n* Losing crusades and holy wars\n* Losing against major invasions\n* Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n* Becoming coronated\n* Crown authority is high\n* The realm is overthrown by an internal revolt\n* Holding a tournament/furusiyya\n* Using the 'Lower Imperial Decay' decision\n* Winning crusades and holy wars\n* Winning major invasions and rebellions\n* Enforcing imperial de jure claims\n* Random events caused by a good ruler or regent;;;;;;;;;;;;;x
imperial_decay_4;Imperial Decay (41-50);;;;;;;;;;;;;x
imperial_decay_4_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n* The title changing hands (more if it is usurped)\n* Crown authority is low\n* Having a very large realm\n* Losing crusades and holy wars\n* Losing against major invasions\n* Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n* Becoming coronated\n* Crown authority is high\n* The realm is overthrown by an internal revolt\n* Holding a tournament/furusiyya\n* Using the 'Lower Imperial Decay' decision\n* Winning crusades and holy wars\n* Winning major invasions and rebellions\n* Enforcing imperial de jure claims\n* Random events caused by a good ruler or regent;;;;;;;;;;;;;x
imperial_decay_5;Imperial Decay (51-60);;;;;;;;;;;;;x
imperial_decay_5_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n* The title changing hands (more if it is usurped)\n* Crown authority is low\n* Having a very large realm\n* Losing crusades and holy wars\n* Losing against major invasions\n* Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n* Becoming coronated\n* Crown authority is high\n* The realm is overthrown by an internal revolt\n* Holding a tournament/furusiyya\n* Using the 'Lower Imperial Decay' decision\n* Winning crusades and holy wars\n* Winning major invasions and rebellions\n* Enforcing imperial de jure claims\n* Random events caused by a good ruler or regent;;;;;;;;;;;;;x
imperial_decay_6;Imperial Decay (61-70);;;;;;;;;;;;;x
imperial_decay_6_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n* The title changing hands (more if it is usurped)\n* Crown authority is low\n* Having a very large realm\n* Losing crusades and holy wars\n* Losing against major invasions\n* Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n* Becoming coronated\n* Crown authority is high\n* The realm is overthrown by an internal revolt\n* Holding a tournament/furusiyya\n* Using the 'Lower Imperial Decay' decision\n* Winning crusades and holy wars\n* Winning major invasions and rebellions\n* Enforcing imperial de jure claims\n* Random events caused by a good ruler or regent;;;;;;;;;;;;;x
imperial_decay_7;Imperial Decay (71-80);;;;;;;;;;;;;x
imperial_decay_7_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n* The title changing hands (more if it is usurped)\n* Crown authority is low\n* Having a very large realm\n* Losing crusades and holy wars\n* Losing against major invasions\n* Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n* Becoming coronated\n* Crown authority is high\n* The realm is overthrown by an internal revolt\n* Holding a tournament/furusiyya\n* Using the 'Lower Imperial Decay' decision\n* Winning crusades and holy wars\n* Winning major invasions and rebellions\n* Enforcing imperial de jure claims\n* Random events caused by a good ruler or regent;;;;;;;;;;;;;x
imperial_decay_8;Imperial Decay (81+);;;;;;;;;;;;;x
imperial_decay_8_desc;An empire is a hard thing to hold together. The massive bureaucracy can become corrupt, and the sheer difficulty in sending messages across such a large expanse can lead to its own kind of entropy. Imperial Decay measures that entropy, and increases each time the title changes hands based on how large and centralized the empire has become.\n\nImperial Decay is §Rincreased§! by:\n* The title changing hands (more if it is usurped)\n* Crown authority is low\n* Having a very large realm\n* Losing crusades and holy wars\n* Losing against major invasions\n* Random events caused by a poor ruler or regent\n\nImperial Decay can be §Greduced§! by:\n* Becoming coronated\n* Crown authority is high\n* The realm is overthrown by an internal revolt\n* Holding a tournament/furusiyya\n* Using the 'Lower Imperial Decay' decision\n* Winning crusades and holy wars\n* Winning major invasions and rebellions\n* Enforcing imperial de jure claims\n* Random events caused by a good ruler or regent;;;;;;;;;;;;;x
military_reform_1;Military Reform;;;;;;;;;;;;;x
military_reform_1_desc;A recent reform of the training and procedures within the imperial military has had a positive impact on the realm's forces.;;;;;;;;;;;;;x
military_reform_2;Military Reform;;;;;;;;;;;;;x
military_reform_2_desc;A recent reform of the training and procedures within the imperial military has had a positive impact on the realm's forces.;;;;;;;;;;;;;x
opinion_basileus_claimant;Claimed the Imperial Throne;;;;;;;;;;;;;x
opinion_corrupted;Corrupted;;;;;;;;;;;;;x
opinion_decadent_emperor;Too Decadent;;;;;;;;;;;;;x
opinion_left_plot;Left Plot;;;;;;;;;;;;;x
opinion_lowered_decadence_neg;Angry Over Reforms;;;;;;;;;;;;;x
opinion_lowered_decadence_pos;Pleased With Reforms;;;;;;;;;;;;;x
opinion_outraged;Outraged;;;;;;;;;;;;;x
opinion_war_hero;War Hero;;;;;;;;;;;;;x
refused_bribe;Refused Bribe;;;;;;;;;;;;;x
refused_favor;Refused Favor;;;;;;;;;;;;;x
#
# IMPERIAL TOOLTIPS
#
CALL_IN_FAVOR;Your Favor will be called in to reverse [This.GetHerHis] decision;;;;;;;;;;;;;x
CAPTURED_DURING_COUP;You are captured!\n;;;;;;;;;;;;;x
COUNCIL_FINDS_REPLACEMENT;Your council will propose a replacement to hold the [viceroy_title.GetFullName];;;;;;;;;;;;;x
COUP_FAILS;The coup fails!\n;;;;;;;;;;;;;x
COUP_SUCCESSFUL;The coup is successful!\n;;;;;;;;;;;;;x
DIES_DURING_COUP;You will die from your wounds\n;;;;;;;;;;;;;x
HAS_BISHOP_WILLING_TO_CORONATE;Has [Root.Religion.GetName] [Root.Religion.GetPriestTitle] in the realm willing to perform coronation\n;;;;;;;;;;;;;x
HAS_RECENTLY_CORRUPTED_COUNCILLOR;Has corrupted a member of the council within the last year\n;;;;;;;;;;;;;x
IMPERIAL_DECAY_MINUS_1;§YImperial Decay§! will be §Greduced§! by 1\n;;;;;;;;;;;;;x
IMPERIAL_DECAY_MINUS_1TO3;§YImperial Decay§! will be §Greduced§! by 1 to 3\n;;;;;;;;;;;;;x
IMPERIAL_DECAY_MINUS_2;§YImperial Decay§! will be §Greduced§! by 2\n;;;;;;;;;;;;;x
IMPERIAL_DECAY_MINUS_10;§YImperial Decay§! will be §Greduced§! by 10\n;;;;;;;;;;;;;x
IMPERIAL_DECAY_PLUS_1;§YImperial Decay§! will be §Rincreased§! by 1\n;;;;;;;;;;;;;x
IMPERIAL_DECAY_PLUS_1TO2;§YImperial Decay§! will be §Rincreased§! by 1 to 2\n;;;;;;;;;;;;;x
IMPERIAL_DECAY_PLUS_1TO3;§YImperial Decay§! will be §Rincreased§! by 1 to 3\n;;;;;;;;;;;;;x
IMPERIAL_DECAY_PLUS_2;§YImperial Decay§! will be §Rincreased§! by 2\n;;;;;;;;;;;;;x
IMPERIAL_DECAY_PLUS_2TO4;§YImperial Decay§! will be §Rincreased§! by 2 to 4\n;;;;;;;;;;;;;x
IMPERIAL_DECAY_PLUS_3TO5;§YImperial Decay§! will be §Rincreased§! by 3 to 5\n;;;;;;;;;;;;;x
IMPERIAL_DECAY_UNDER_10;§YImperial Decay§! is under 10\n;;;;;;;;;;;;;x
INFORM_LIEGE_PLOT;Quietly inform [This.GetHerHim] of the danger [This.GetSheHe] is in...;;;;;;;;;;;;;x
IS_INFORMED;Is informed of your decision;;;;;;;;;;;;;x
MAIMED_MAYBE_CAPTURED;Is §YMaimed§! and has a chance of being captured\n;;;;;;;;;;;;;x
NO_VASSALS_DISLIKE;No vassal of Duke tier or higher has an opinion of less than 0 towards you\n;;;;;;;;;;;;;x
NOT_IMPERIAL_GOVERNMENT;Does §RNOT§! have §YImperial Government§! or §Yal-Mulk§!\n;;;;;;;;;;;;;x
NOT_RECENTLY_LOWER_DECAY;Have not lowered Imperial Decay within the last five years\n;;;;;;;;;;;;;x
OFFER_BRIBE;Is offered a bribe in exchange for reversing [This.GetHerHis] decision;;;;;;;;;;;;;x
OFFER_FAVOR;Is offered a Favor in exchange for reversing [This.GetHerHis] decision;;;;;;;;;;;;;x
PLAN_FOR_CORONATION;Begin plans for coronation...;;;;;;;;;;;;;x
PLOT_LEADER_DOESNT_FIND_OUT;§Y[From.GetBestName]§! does not learn what you've done\n;;;;;;;;;;;;;x
PLOT_LEADER_FINDS_OUT;§Y[From.GetBestName]§! discovers your treachery\n;;;;;;;;;;;;;x
POPE_WOULD_HEAR_REQUEST;The pope would agree to hear your request\n;;;;;;;;;;;;;x
REACTS_TO_LOSS_OF_TITLE;Reacts to potential loss of the title;;;;;;;;;;;;;x
REALM_THINKS_DECADENT;Your vassals will react negatively to this, believing it a sign of corruption.\n;;;;;;;;;;;;;x
TELL_PLOTTERS_GET_READY;Tell your conspirators to prepare themselves...\n;;;;;;;;;;;;;x
WILL_CONSIDER_REQUEST;Will consider the request;;;;;;;;;;;;;x
WOUNDED_MAYBE_CAPTURED;Is §YWounded§! and has a chance of being captured\n;;;;;;;;;;;;;x
#
# IMPERIAL DECISIONS/EVENTS
#
emf_claim_the_imperial_throne;Claim the Imperial Throne;;;;;;;;;;;;;x
emf_claim_the_imperial_throne_desc;For too long has the Imperial seat been occupied by wastrels and corrupt idiots! It is time for a new dynasty to rise and restore the empire to greatness!;;;;;;;;;;;;;x
emf_imperial_coronation;Imperial Coronation;;;;;;;;;;;;;x
emf_imperial_coronation_desc;Being officially coronated by a priest of your faith will legitimize your rule among your subjects, and also offers a chance to impress your allies.;;;;;;;;;;;;;x
emf_imperial_corrupt_councillor;Corrupt Councillor;;;;;;;;;;;;;x
emf_imperial_corrupt_councillor_desc;There are some benefits to possessing a large imperial bureaucracy, and one of them is the ability to corrupt the corruptible. You can use the trappings of power to lure §Y[Root.GetBestName]§! into a sense of gratitude, even if that means increasing the decay of your empire as a whole. In urgent times, this might be all that stands between you and a revolt.;;;;;;;;;;;;;x
emf_lower_imperial_decay;Lower Imperial Decay;;;;;;;;;;;;;x
emf_lower_imperial_decay_desc;Current §YImperial Decay§!: §R[Root.PrimaryTitle.imperial_decay.GetValue]§!\nPerhaps it is time to institute a series of reforms in the [Root.PrimaryTitle.GetFullName]. If the [Root.PrimaryTitle.GetRulerTitle] can enforce the reforms through sheer force of will and charisma, things will improve...but not all of [Root.GetHerHis] subjects will be happy about it.;;;;;;;;;;;;;x
emf_make_title_feudal;Make Title Inheritable;;;;;;;;;;;;;x
emf_make_title_feudal_desc;Grant §Y[Root.GetBestName]§! the right to have [Root.GetHerHis] titles inherited by [Root.GetHerHis] heirs, with the Imperial Government no longer assigning ownership. Once assigned this right, the title will remain inherited until and unless usurped.;;;;;;;;;;;;;x
emf_prove_strong_basileus;Prove Your Rule;;;;;;;;;;;;;x
emf_prove_strong_basileus_desc;The perception appears to be that you are not a strong ruler of the Byzantine Empire. Prove your vassals wrong, and then work towards restoring the Empire to the greatness it deserves!;;;;;;;;;;;;;x
emf_request_byzantine_coronation;Request Imperial Coronation;;;;;;;;;;;;;x
emf_request_byzantine_coronation_desc;Although you already rule in the Byzantine Empire, an official coronation by the Ecumenical Patriarch will solidify your rule and allow you to exert greater influence over your vassals. Without it, it will be impossible to increase your crown authority.;;;;;;;;;;;;;x
emf_request_papal_coronation;Request Papal Coronation;;;;;;;;;;;;;x
emf_request_papal_coronation_desc;Enacting this decision will result in a request to the Pope for a coronation ceremony to be held at Rome in honour of [Root.GetTitledFirstNameNoRegnal]. This will allow [Root.GetTitledFirstNameNoRegnal] to become crowned and blessed by the Pope and legitimize your position as the ruler of the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
emf_royal_coronation;Royal Coronation;;;;;;;;;;;;;x
emf_royal_coronation_desc;Being officially coronated by a priest of your faith will legitimize your rule among your subjects, and also offers a chance to impress your allies.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1852;§YImperial Decay§! in the [Root.PrimaryTitle.GetFullName] is now §R[Root.PrimaryTitle.imperial_decay.GetValue]§!;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1855A;Rulers throughout the [Root.PrimaryTitle.GetFullName] are pleased with the rulings [Root.GetTitledFirstNameNoRegnal] has made in [Root.GetHerHis] court as of late. [Root.GetSheHeCap] is just and fair, they say, and this bodes well for the future of [Root.PrimaryTitle.GetName].;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1855B;Rulers throughout the [Root.PrimaryTitle.GetFullName] are pleased with the rulings [Root.Regent.GetTitledFirstNameNoRegnal] has made as [Root.GetTitledFirstNameNoRegnal]'s regent as of late. [Root.Regent.GetSheHeCap] is just and fair, they say, and this bodes well for the future of [Root.PrimaryTitle.GetName].;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1856A;Rulers throughout the [Root.PrimaryTitle.GetFullName] have become increasingly angered by [Root.GetTitledFirstNameNoRegnal]'s arbitrary nature. The decisions [Root.GetSheHe] makes in [Root.GetHerHis] court rely more on whim and pique rather than the rule of law. This, they say, does not bode well for [Root.PrimaryTitle.GetName]'s future.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1856B;Rulers throughout the [Root.PrimaryTitle.GetFullName] have become increasingly angered by the arbitrary nature of [Root.GetTitledFirstNameNoRegnal]'s regent, [Root.Regent.GetTitledFirstNameNoRegnal]. The decisions [Root.Regent.GetSheHe] makes in [Root.Regent.GetHerHis] court rely more on whim and pique rather than the rule of law. This, they say, does not bode well for [Root.PrimaryTitle.GetName]'s future.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1857A;Rulers throughout the [Root.PrimaryTitle.GetFullName] are pleased with [Root.GetTitledFirstNameNoRegnal]'s diligence in ruling the empire. [Root.GetSheHeCap] always attends to [Root.GetHerHis] personal council, and stays at court to see supplicants until very late. This, they say, is the only way [Root.PrimaryTitle.GetName] can be properly run.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1857B;Rulers throughout the [Root.PrimaryTitle.GetFullName] are pleased with [Root.Regent.GetTitledFirstNameNoRegnal]'s diligence in ruling the empire as [Root.GetTitledFirstNameNoRegnal]'s regent. [Root.Regent.GetSheHeCap] always attends to the [Root.PrimaryTitle.GetRulerTitle]'s council, and stays at court to see supplicants until very late. This, they say, is the only way [Root.PrimaryTitle.GetName] can be properly run.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1858A;Rulers throughout the [Root.PrimaryTitle.GetFullName] have become increasingly angered by [Root.GetTitledFirstNameNoRegnal]'s slothful nature. [Root.GetSheHe] can rarely be found at court, they say, and [Root.GetHerHis] councillors are largely left to run the empire on their own. This, they say, does not bode well for [Root.PrimaryTitle.GetName]'s future.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1858B;Rulers throughout the [Root.PrimaryTitle.GetFullName] have become increasingly angered by the slothful nature of [Root.GetTitledFirstNameNoRegnal]'s regent, [Root.Regent.GetTitledFirstNameNoRegnal]. [Root.Regent.GetSheHe] can rarely be found at court, they say, and the [Root.PrimaryTitle.GetRulerTitle]'s councillors are largely left to run the empire on their own. This, they say, does not bode well for [Root.PrimaryTitle.GetName]'s future.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1859A;Rulers throughout the [Root.PrimaryTitle.GetFullName] have become increasingly angered by [Root.GetTitledFirstNameNoRegnal]'s hedonistic nature. The tales coming out of [Root.Capital.GetName] are scandalous, and there are all too many tales of how [Root.GetTitledFirstNameNoRegnal] favors every potential conquest that crosses [Root.GetHerHis] eye. This, they say, does not bode well for [Root.PrimaryTitle.GetName]'s future.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1859B;Rulers throughout the [Root.PrimaryTitle.GetFullName] have become increasingly angered by the hedonistic nature of [Root.GetTitledFirstNameNoRegnal]'s regent, [Root.Regent.GetTitledFirstNameNoRegnal]. The tales coming out of [Root.Capital.GetName] are scandalous, and there are all too many tales of how [Root.Regent.GetTitledFirstNameNoRegnal] favors every potential conquest that crosses [Root.Regent.GetHerHis] eye. This, they say, does not bode well for [Root.PrimaryTitle.GetName]'s future.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1860A;Rulers throughout the [Root.PrimaryTitle.GetFullName] have become increasingly angered by [Root.GetTitledFirstNameNoRegnal]'s cruel nature. There are stories circulating of how [Root.GetSheHe] entertains [Root.GetHerHim]self in the dungeons, and the heads mounted atop spikes outside [Root.Capital.GetName]'s gates have cast a pall across the entire empire.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1860B;Rulers throughout the [Root.PrimaryTitle.GetFullName] have become increasingly alarmed by the cruel nature of [Root.GetTitledFirstNameNoRegnal]'s regent, [Root.Regent.GetTitledFirstNameNoRegnal]. There are stories circulating of how [Root.Regent.GetSheHe] entertains [Root.Regent.GetHerHim]self in the dungeons, and the heads mounted atop spikes outside [Root.Capital.GetName]'s gates have cast a pall across the entire empire.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1861A;Rulers throughout the [Root.PrimaryTitle.GetFullName] are pleased by [Root.GetTitledFirstNameNoRegnal]'s cleverness in ruling the empire. [Root.GetHerHis] commands have been unusual, but in the end they almost always prove to be the correct path. Many lords have begun to rely utterly on [Root.GetHerHis] judgement, a fact that bodes well for [Root.PrimaryTitle.GetName]'s future.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1861B;Rulers throughout the [Root.PrimaryTitle.GetFullName] are pleased by the cleverness of [Root.GetTitledFirstNameNoRegnal]'s regent, [Root.Regent.GetTitledFirstNameNoRegnal]. [Root.Regent.GetHerHis] commands have been unusual, but in the end they almost always prove to be the correct path. Indeed, many lords have begun to rely utterly on [Root.Regent.GetHerHis] judgement.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1862A;Rulers throughout the [Root.PrimaryTitle.GetFullName] are slowly becoming more and more disaffected by what they deem to be [Root.GetTitledFirstNameNoRegnal]'s lack of ability to rule. They call [Root.GetHerHis] judgements simplistic and poorly thought out, and indeed they often seem to lead to poor ends. Many of them elect to by-pass the [Root.PrimaryTitle.GetRulerTitle] entirely and go to [Root.GetHerHis] councillors, instead.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1862B;Rulers throughout the [Root.PrimaryTitle.GetFullName] are slowly becoming more and more disaffected by the poor rulership of [Root.GetTitledFirstNameNoRegnal]'s regent, [Root.Regent.GetTitledFirstNameNoRegnal]. They call [Root.Regent.GetHerHis] judgements simplistic and poorly thought out, and indeed they often seem to lead to poor ends. Many of them elect to by-pass the Regent entirely and go to the [Root.PrimaryTitle.GetRulerTitle]'s councillors, instead.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1863;As [Root.GetTitledFirstNameNoRegnal] lies in [Root.GetHerHis] bed, largely unaware of what goes on throughout [Root.GetHerHis] empire, there is growing concern over what this means for the future of [Root.PrimaryTitle.GetName]. [Root.Regent.GetTitledFirstNameNoRegnal] rules in the [Root.PrimaryTitle.GetRulerTitle]'s name, but already there are more and more signs that [Root.Regent.GetHerHis] commands are being disregarded.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1864A;Rulers throughout the [Root.PrimaryTitle.GetFullName] have become increasingly angered by [Root.GetTitledFirstNameNoRegnal]'s drunkenness. While some find the tales of [Root.GetHerHis] antics amusing, far more are alarmed at the state [Root.GetSheHe] has often been in at court, and how this has led to a number of bizarre decisions. This, they say, does not bode well for [Root.PrimaryTitle.GetName]'s future.;;;;;;;;;;;;;x
EVTDESC_emf_imperial_1864B;Rulers throughout the [Root.PrimaryTitle.GetFullName] have become increasingly angered by the drunkenness of [Root.GetTitledFirstNameNoRegnal]'s regent, [Root.Regent.GetTitledFirstNameNoRegnal]. While some find the tales of [Root.Regent.GetHerHis] antics amusing, far more are alarmed at the state [Root.Regent.GetSheHe] has often been in at court, and how this has led to a number of bizarre decisions as of late.;;;;;;;;;;;;;x
