#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#### DECISIONS;;;;;;;;;;;;;;x
emf_siege.1.h_child_fam;I hope I get to see a horse.;;;;;;;;;;;;;x
emf_siege.1.i_incapable;*grumble incoherently*;;;;;;;;;;;;;x
emf_siege.1.i_child;I should stay and fight like a grownup!;;;;;;;;;;;;;x
# Generic escape flavor event
emf_siege.3.desc_alone_success;The armies of [FromFrom.GetTitledFirstNameNoRegnal] are arrayed against me, but before they manage to fully surround [Root.Capital.Capital.GetName], I find an opening and slip away. If I had waited but a moment longer I would surely have been caught.;;;;;;;;;;;;;x
emf_siege.3.desc_alone_fail;I make the preparations for my escape as quickly as I dare and then dash to the walls of [Root.Capital.Capital.GetName]. Beyond, I see the forces of [FromFrom.GetTitledFirstNameNoRegnal] are already fully encircling us. There can be no escape now. I am trapped.;;;;;;;;;;;;;x
emf_siege.3.desc_group_success_nofam;I find a way past the scouts and sentries of [FromFrom.GetTitledFirstNameNoRegnal]'s army without much trouble, but despite my efforts I become separated from my family. Soon there are far too many enemies between us for me to safely rejoin them, and I regretfully go on alone.;;;;;;;;;;;;;x
emf_siege.3.desc_group_success_somefam;Everyone keeps silent as we slip through the lines of [FromFrom.GetTitledFirstNameNoRegnal]'s army. When we're all sure we're safely away, I do a quick count and discover we've left some people behind. Hopefully they've found their way back to [Root.Capital.Capital.GetName], because we can't go back for them.;;;;;;;;;;;;;x
emf_siege.3.desc_group_success_allfam;Despite a few tense moments, all of us evade our would-be pursuers and escape from the siege. [FromFrom.GetTitledFirstNameNoRegnal] and [FromFrom.GetPossPronoun] vile minions won't get to lay a finger on any of us.;;;;;;;;;;;;;x
emf_siege.3.desc_group_fail_nofam;For a moment or two it seems as though we would all make it safely away, but [FromFrom.GetTitledFirstNameNoRegnal]'s forces close off the route ahead. We turn away and search valiantly for another way only to find nothing open to us. We all turned back to [Root.Capital.Capital.GetName] with heavy hearts.;;;;;;;;;;;;;x
emf_siege.3.desc_group_fail_somefam;Some of my family find a way through [FromFrom.GetTitledFirstNameNoRegnal]'s troops, thank [Root.Religion.GetHighGodName]. However, the rest of us, myself included, are not so lucky. Cut off from escape, we are forced return to [Root.Capital.Capital.GetName] to face the siege;;;;;;;;;;;;;x
emf_siege.3.desc_group_fail_allfam;A few of [FromFrom.GetTitledFirstNameNoRegnal]'s soldiers give us chase, but I lead them astray while my family escapes. Despite my hopes of finding my own route to safety, I find only foes at every turn and am soon forced to give up and return to [Root.Capital.Capital.GetName] to await my fate alone.;;;;;;;;;;;;;x
emf_siege.3.desc_def_nofam;Though I valiantly stay behind to defend [Root.Capital.Capital.GetName] against [FromFrom.GetTitledFirstNameNoRegnal]'s siege, it profits my family nothing. Every last member is turned back. Alas for us all, but at least we're all together now, whatever might happen.;;;;;;;;;;;;;x
emf_siege.3.desc_def_somefam;While some of my family are turned back by [FromFrom.GetTitledFirstNameNoRegnal] and [FromFrom.GetPossPronoun] vile band of bullies, others make it through. I wish they had all escaped, but at the least my sacrifice was not entirely in vain. Now I must defend myself and those of us left behind.;;;;;;;;;;;;;x
emf_siege.3.desc_def_allfam;Stranded though I am, it's greatly heartening to see my entire family escape from [FromFrom.GetTitledFirstNameNoRegnal]'s clutches. Now I must turn my thoughts to defending [Root.Capital.Capital.GetName] and hope [Root.Religion.GetHighGodName] is with me.;;;;;;;;;;;;;x
emf_siege.3.a_alone_success;Back to the war effort.;;;;;;;;;;;;;x
emf_siege.3.a_alone_fail;[Root.Religion.GetRandomEvilGodNameCap] curse my luck.;;;;;;;;;;;;;x
emf_siege.3.a_group_success_nofam;If they are not treated well, [FromFrom.GetTitledFirstNameNoRegnal] will suffer.;;;;;;;;;;;;;x
emf_siege.3.a_group_success_somefam;We will one day be together again.;;;;;;;;;;;;;x
emf_siege.3.a_group_success_allfam;Praise [Root.Religion.GetHighGodName] for our good fortune.;;;;;;;;;;;;;x
emf_siege.3.a_group_fail_nofam;We are surely cursed by [Root.Religion.GetRandomEvilGodName].;;;;;;;;;;;;;x
emf_siege.3.a_group_fail_somefam;At least some of us made it, and the rest are with me.;;;;;;;;;;;;;x
emf_siege.3.a_group_fail_allfam;I'm very glad they escaped, even if I did not.;;;;;;;;;;;;;x
emf_siege.3.a_def_nofam;May [Root.Religion.GetHighGodName] grant us victory.;;;;;;;;;;;;;x
emf_siege.3.a_def_somefam;At least some of us made it away safely.;;;;;;;;;;;;;x
emf_siege.3.a_def_allfam;We will be reunited soon, if [Root.Religion.GetHighGodName] sees fit.;;;;;;;;;;;;;x
# Ditched Family Flavor Event
emf_siege.4.desc_success;My family begs me not to leave them behind, but I ignore their cries. I must, lest I be captured and lose everything. I hastily depart [Root.Capital.Capital.GetName] by a side gate and venture into the wilds beyond. Despite [FromFrom.GetTitledFirstNameNoRegnal] and [FromFrom.GetPossPronoun] legions, I presently find an unguarded path and slip away to safety.;;;;;;;;;;;;;x
emf_siege.4.desc_success_cruel;My family begs me not to leave them behind, but of what importance are they compared to me? I ignore their pleas and escape over the walls of [Root.Capital.Capital.GetName]. Even with [FromFrom.GetTitledFirstNameNoRegnal]'s army arrayed against me outside, I find a way through and slip away to safety.;;;;;;;;;;;;;x
emf_siege.4.desc_fail;My family begs me not to leave them behind, but I ignore their pleading as I must, lest I be taken and lose everything. I quickly depart [Root.Capital.Capital.GetName] through a side gate and venture into the wilds beyond. But despite my efforts, [FromFrom.GetTitledFirstNameNoRegnal]'s hosts cut me off at every turn, and I am forced to abandon my escape.;;;;;;;;;;;;;x
emf_siege.4.desc_fail_cruel;My family begs me not to abandon them, but they are of little importance compared to my safety. I ignore their whining and escape over the walls of [Root.Capital.Capital.GetName]. But in the country beyond I find [FromFrom.GetTitledFirstNameNoRegnal]'s battalions have cut off every route, forcing me to give up my escape effort.;;;;;;;;;;;;;x
emf_siege.4.a_success;I'll return for them as soon as I'm able.;;;;;;;;;;;;;x
emf_siege.4.a_success_cruel;I'll return for them when it's safe.;;;;;;;;;;;;;x
emf_siege.4.a_fail;I hope my family can forgive me.;;;;;;;;;;;;;x
emf_siege.4.a_fail_cruel;If only my family hadn't delayed me.;;;;;;;;;;;;;x
# Regent chooses whether to help
emf_siege.5.desc_pos_incapable_adult;With [From.Capital.Capital.GetName] soon to be under siege, I must decide what to do with my poor [From.GetTitledFirstNameNoRegnal]. [From.GetSubjectPronounCap] doesn't deserve to live in a prison cell.;;;;;;;;;;;;;x
emf_siege.5.desc_pos_incapable_child;With [From.Capital.Capital.GetName] soon to be under siege, I must decide what to do with my poor little [From.GetTitledFirstNameNoRegnal]. No child deserves to be in a prison cell, addled wits or no.;;;;;;;;;;;;;x
emf_siege.5.desc_pos_child;[From.Capital.Capital.GetName] will be under siege very soon. I'll need to decide whether or not to send away my young [From.GetFirstName]. [From.GetTitle] though [From.GetSubjectPronoun] might be, I can see the fear on the [From.GetLadLass]'s face.;;;;;;;;;;;;;x
emf_siege.5.desc_pos_young_child;[From.Capital.Capital.GetName] will be under siege very soon. I'll need to decide whether or not to send away little [From.GetTitledFirstNameNoRegnal]. The [From.GetLadLass] is too young to even know the danger [From.GetSubjectPronoun]'s in.;;;;;;;;;;;;;x
emf_siege.5.desc_neg_incapable_adult;With [From.Capital.Capital.GetName] soon to be under siege, I must decide what to do with [From.GetTitledFirstNameNoRegnal]. Perhaps I should leave the [GetRootFromInsult] to fend for [From.GetReflexivePronoun]. [From.GetSubjectPronounCap]'s been nothing save trouble.;;;;;;;;;;;;;x
emf_siege.5.desc_neg_incapable_child;With [From.Capital.Capital.GetName] soon to be under siege, I must decide what to do with [From.GetTitledFirstNameNoRegnal]. Perhaps I should leave the little [GetRootFromInsult] to fend for [From.GetReflexivePronoun]. [From.GetSubjectPronounCap]'s been nothing but a burden.;;;;;;;;;;;;;x
emf_siege.5.desc_neg_child;[From.Capital.Capital.GetName] will be under siege very soon. I'll need to decide what do with [From.GetFirstName]. [From.GetTitle] though [From.GetSubjectPronoun] might be, the young [GetRootFromInsult] deserves to spend some time in a cell.;;;;;;;;;;;;;x
emf_siege.5.desc_neg_young_child;[From.Capital.Capital.GetName] will be under siege very soon. I'll need to decide whether or not to send away [From.GetTitledFirstNameNoRegnal]. The little [GetRootFromInsult] is too young to even know the danger [From.GetSubjectPronoun]'s in.;;;;;;;;;;;;;x
emf_siege.5.a_pos;I will help [From.GetObjectPronoun] escape.;;;;;;;;;;;;;x
emf_siege.5.a_neg;What I might feel towards [From.GetObjectPronoun], I should help.;;;;;;;;;;;;;x
emf_siege.5.b_incapable;We'd all be better off without [From.GetObjectPronoun].;;;;;;;;;;;;;x
emf_siege.5.b_capable;[From.GetSubjectPronounCap] doesn't deserve to be [From.GetTitle].;;;;;;;;;;;;;x
# Incapable or child escape event
emf_siege.6.desc_incapable_success;The panicked rushing as you leave [Root.Capital.Capital.GetName], the alternating bouts of hiding and dashing as you evade the enemy soldiers, it all seems so exciting to you, almost overwhelming. But despite your inability to properly comprehend your situation, your regent, [emf_siege_regent.GetTitledFirstNameNoRegnal], helps you to escape successfully.;;;;;;;;;;;;;x
emf_siege.6.desc_child_success;My regent, [emf_siege_regent.GetTitledFirstNameNoRegnal], takes us beyond the walls of [Root.Capital.Capital.GetName] and puts us on our way. The men sent to protect me fend off some enemy soldiers, which is very exciting, and soon we're safely away.;;;;;;;;;;;;;x
emf_siege.6.desc_incapable_fail;Your regent, [emf_siege_regent.GetTitledFirstNameNoRegnal], does the best [emf_siege_regent.GetSubjectPronoun] can, but your frailty slows down the group trying to help you escape. It doesn't take long before enemy soldiers force you all to turn back to [Root.Capital.Capital.GetName].;;;;;;;;;;;;;x
emf_siege.6.desc_child_fail;My regent, [emf_siege_regent.GetTitledFirstNameNoRegnal], takes us beyond the walls of [Root.Capital.Capital.GetName] and puts us on our way. We try to be sneaky, but soon run into some enemy soldiers. The men sent to protect me fend them off for a while, but we are overwhelmed and forced to return home to prevent my capture.;;;;;;;;;;;;;x
emf_siege.6.desc_incapable_success_ditched;Your regent, [emf_siege_regent.GetTitledFirstNameNoRegnal], abandons you in the midst of your escape attempt, and yet somehow you stumble your way through every enemy soldier without being detected. Even though you don't realize it, you have escaped from the siege of [Root.Capital.Capital.GetName] and into the relative safety of the wild.;;;;;;;;;;;;;x
emf_siege.6.desc_child_success_ditched;[emf_siege_regent.GetTitledFirstNameNoRegnal], as my regent, takes me to the walls of [Root.Capital.Capital.GetName] and instructs me to go out and meet with the guard arranged for my protection. When I get outside, I can't find anyone but enemy soldiers everywhere I look. But they don't see me, so I sneak away.;;;;;;;;;;;;;x
emf_siege.6.desc_incapable_fail_ditched;Your regent, [emf_siege_regent.GetTitledFirstNameNoRegnal], abandons you to the wilderness. After only a short time of meandering aimlessly, a group of enemy soldiers intercepts you. They mistake you for a lost peasant and kindly return you to the gates of [Root.Capital.Capital.GetName].;;;;;;;;;;;;;x
emf_siege.6.desc_child_fail_ditched;[emf_siege_regent.GetTitledFirstNameNoRegnal], as my regent, takes me to the walls of [Root.Capital.Capital.GetName] and tells me to go out and meet the guard charged with my protection. But when I get outside, I find only enemy soldiers everywhere I look, and they spot me. I have to run back home quickly before they catch me.;;;;;;;;;;;;;x
emf_siege.6.a_incapable;*mutter quietly*;;;;;;;;;;;;;x
emf_siege.6.a_child;But I didn't get to see a horse.;;;;;;;;;;;;;x
emf_siege.6.a_incapable_ditched;*babble angrily*;;;;;;;;;;;;;x
emf_siege.6.a_child_ditched;I guess [emf_siege_regent.GetTitledFirstNameNoRegnal] got confused?;;;;;;;;;;;;;x
emf_siege.6.b_incapable;*confused grunting*;;;;;;;;;;;;;x
emf_siege.6.b_child;And there weren't any horses either.;;;;;;;;;;;;;x
emf_siege.6.b_incapable_ditched;*giggle and wave*;;;;;;;;;;;;;x
emf_siege.6.b_child_ditched;Why did [emf_siege_regent.GetTitledFirstNameNoRegnal] send me out there?;;;;;;;;;;;;;x
# Incapable ruler escape event
emf_siege.7.desc_success;Even with all of [FromFrom.GetTitledFirstNameNoRegnal]'s troops between you and freedom, your family guides you through. Together you hide from patrols and dodge between enemy camps until, at last, you are all away into the safety of the wilderness beyond [Root.Capital.Capital.GetName].;;;;;;;;;;;;;x
emf_siege.7.desc_fail;Your family leads you away from [Root.Capital.Capital.GetName]. They do the best they can to escort you, helping you to hide from patrols and avoid enemy encampments, but your frail condition slows everyone down. Eventually you are separated from the group, and some kindly peasants take pity on you and return you home.;;;;;;;;;;;;;x
emf_siege.7.a;*blather confusedly*;;;;;;;;;;;;;x
# Choices for other rulers present at siege
emf_siege.8.desc_adult;[Root.Host.Capital.Capital.GetName] will soon be surrounded by an enemy army. I must decide whether I will leave, lest I tarry too long and be caught within the walls.;;;;;;;;;;;;;x
emf_siege.8.desc_child;Enemy soldiers are coming to surround us inside [Root.Host.Capital.Capital.GetName]. My guardian, [Root.Guardian.GetTitledFirstNameNoRegnal], tells me I should try to escape, but that I also have to learn to make my own choices.;;;;;;;;;;;;;x
emf_siege.8.a;I will try to escape.;;;;;;;;;;;;;x
emf_siege.8.b_adult;I will stay to defend.;;;;;;;;;;;;;x
emf_siege.8.b_child;I want to stay.;;;;;;;;;;;;;x
emf_siege.8.b_child_brave;I should be brave like [Root.Guardian.GetTitledFirstNameNoRegnal].;;;;;;;;;;;;;x
# Option event - Leader is found
emf_siege.51.desc_owner_courtiers;With the siege of [FromFrom.GetName] over, my troops have rounded up the enemy commander and [FromFrom.Holder.GetPossPronoun] courtiers and brought them before me. I must decide what to do with them.;;;;;;;;;;;;;x
emf_siege.51.desc_noowner_courtiers;My [Root.GetLordLady], [From.GetTitledFirstNameNoRegnal] sends word of enemies found at [FromFrom.GetName] and requests instructions as to whether they should be brought to your dungeons.;;;;;;;;;;;;;x
emf_siege.51.desc_owner_nocourtiers;The siege at [FromFrom.GetName] has ended, and my soldiers have found the enemy commander. They drag [FromFrom.Holder.GetObjectPronoun] before me and ask for my orders.;;;;;;;;;;;;;x
emf_siege.51.desc_noowner_nocourtiers;My [Root.GetLordLady], [From.GetTitledFirstNameNoRegnal] informs us of the capture of an enemy commander and desires to know what should be done with [FromFrom.Holder.GetObjectPronoun].;;;;;;;;;;;;;x
emf_siege.51.a_owner_courtiers;Take their leader and leave the rest alone.;;;;;;;;;;;;;x
emf_siege.51.a_noowner_courtiers;Command [From.GetTitledFirstNameNoRegnal] to take only their leader.;;;;;;;;;;;;;x
emf_siege.51.a_owner_nocourtiers;Put [FromFrom.Holder.GetObjectPronoun] in irons.;;;;;;;;;;;;;x
emf_siege.51.a_noowner_nocourtiers;Command [From.GetTitledFirstNameNoRegnal] to deliver [FromFrom.Holder.GetObjectPronoun] to my dungeons.;;;;;;;;;;;;;x
emf_siege.51.b_owner;Clap them all in irons.;;;;;;;;;;;;;x
emf_siege.51.b_noowner;Command [From.GetTitledFirstNameNoRegnal] to take them all prisoner.;;;;;;;;;;;;;x
emf_siege.51.c_owner;Imprison their leader and put the rest to the sword.;;;;;;;;;;;;;x
emf_siege.51.c_noowner;Command [From.GetTitledFirstNameNoRegnal] to take their leader and execute the rest.;;;;;;;;;;;;;x
emf_siege.51.d_owner_courtiers;We will leave them all alone.;;;;;;;;;;;;;x
emf_siege.51.d_noowner_courtiers;Command [From.GetTitledFirstNameNoRegnal] to let them be.;;;;;;;;;;;;;x
emf_siege.51.d_owner_nocourtiers;Leave [FromFrom.Holder.GetObjectPronoun] in peace.;;;;;;;;;;;;;x
emf_siege.51.d_noowner_nocourtiers;Command [From.GetTitledFirstNameNoRegnal] to leave [FromFrom.Holder.GetObjectPronoun] in peace.;;;;;;;;;;;;;x
# Option event - Leader missing, others found
emf_siege.52.desc_owner;[FromFrom.GetName] has fallen before me, and my troops have collected everyone found within. I must now decide the fates of the unfortunate.;;;;;;;;;;;;;x
emf_siege.52.desc_noowner;My [Root.GetLordLady], [From.GetTitledFirstNameNoRegnal] sends word of enemy courtiers found at [FromFrom.GetName] and wishes to know if you desire any of them as prisoners.;;;;;;;;;;;;;x
emf_siege.52.a_owner;Take everyone we've found prisoner.;;;;;;;;;;;;;x
emf_siege.52.a_noowner;Instruct [From.GetTitledFirstNameNoRegnal] to deliver everyone [From.GetSubjectPronoun]'s found.;;;;;;;;;;;;;x
emf_siege.52.b_owner;None of this rabble deserves to live.;;;;;;;;;;;;;x
emf_siege.52.b_noowner;Instruct [From.GetTitledFirstNameNoRegnal] to teach a lesson about defying me.;;;;;;;;;;;;;x
emf_siege.52.c_owner;There has been enough suffering today.;;;;;;;;;;;;;x
emf_siege.52.c_noowner;Instruct [From.GetTitledFirstNameNoRegnal] to leave them in peace.;;;;;;;;;;;;;x
# Option event - Prisoners are found
emf_siege.53.desc_owner;With [FromFrom.GetName] firmly in my possession, I ordered the dungeons searched, and my soldiers soon returned with word of prisoners huddled in stinking cages. I should decide what to do with them.;;;;;;;;;;;;;x
emf_siege.53.desc_noowner;My [Root.GetLordLady], [From.GetTitledFirstNameNoRegnal] has discovered prisoners held in the dungeons of [FromFrom.GetName] and awaits your orders regarding their treatment.;;;;;;;;;;;;;x
emf_siege.53.a_owner;Release all prisoners.;;;;;;;;;;;;;x
emf_siege.53.a_noowner;[From.GetTitledFirstNameNoRegnal] will release all prisoners.;;;;;;;;;;;;;x
emf_siege.53.b_owner;Release only those friendly to our cause.;;;;;;;;;;;;;x
emf_siege.53.b_noowner;[From.GetTitledFirstNameNoRegnal] will only release those friendly to us.;;;;;;;;;;;;;x
emf_siege.53.c_owner;Release only my relatives.;;;;;;;;;;;;;x
emf_siege.53.c_noowner;[From.GetTitledFirstNameNoRegnal] will only release my relatives.;;;;;;;;;;;;;x
emf_siege.53.d_owner;Don't release any of these wretches.;;;;;;;;;;;;;x
emf_siege.53.d_noowner;[From.GetTitledFirstNameNoRegnal] should not release anyone.;;;;;;;;;;;;;x
# Notify players of their capture at end of siege
emf_siege.54.desc_capable;As enemy soldiers stream into the room, I have no choice but to surrender. I am at the mercy of [From.GetTitledName].;Tandis que des soldats ennemis envahissent la salle, je n'ai d'autres choix que de me rendre. Me voilà à la merci du [From.GetTitledName].;Als die feindlichen Soldaten in den Raum stürzten, blieb mir keine andere Wahl als aufzugeben. Ich bin der Gnade von [From.GetTitledName] ausgeliefert.;;Como los soldados enemigos arroyan la habitación, no tengo más opción que rendirme. Estoy a merced de [From.GetTitledName].;;;;;;;;;x
emf_siege.54.desc_incapable;You are surrounded by hostile figures who reach out and grab you with rough, cold hands. They drag you out of your room and to your new life as a prisoner in the dungeons of [From.GetTitledName].;;;;;;;;;;;;;x
emf_siege.54.desc_massacre_capable;With the last of our defenses broken, enemy soldiers surround me and my family. We have no choice but to surrender. As they drag me away, I hear [FromFrom.GetTitledFirstNameNoRegnal] give the order to put everyone else to the sword—and then only screaming.;;;;;;;;;;;;;x
emf_siege.54.desc_massacre_incapable;You are surrounded by hostile figures who reach out and grab you with rough, cold hands. They drag you out of your room and to your new life as a prisoner in the dungeons of [From.GetTitledName]. As they drag you away, you hear a noise like screaming...;;;;;;;;;;;;;x
emf_siege.54.a_capable;Damnation!;Damnation !;Verdammt noch mal!;;¡Maldición!;;;;;;;;;x
emf_siege.54.a_massacre_capable;No, damn you!;;;;;;;;;;;;;x
emf_siege.54.a_incapable_adult;Thousand years ... hand ... and midgets?;;;;;;;;;;;;;x
emf_siege.54.a_incapable_child;*terrified babbling*;;;;;;;;;;;;;x
# Notify players of massacre
emf_siege.55.desc_capable;I have received word that the [GetRootFromInsult] [From.GetTitledName] has celebrated [From.GetPossPronoun] taking of [Root.Capital.Capital.GetName] by slaughtering everyone [From.GetSubjectPronoun] could find, like the cowardly dog [From.GetSubjectPronoun] is.;;;;;;;;;;;;;x
emf_siege.55.desc_incapable;You have received word that [From.GetTitledName] has occupied your holding of [Root.Capital.Capital.GetName] and taken the opportunity to massacre everyone [From.GetSubjectPronoun] found there.;;;;;;;;;;;;;x
emf_siege.55.a_capable;That villain will pay in blood!;;;;;;;;;;;;;x
emf_siege.55.a_incapable_adult;*angry murmuring*;;;;;;;;;;;;;x
emf_siege.55.a_incapable_child;*meaningless babbling*;;;;;;;;;;;;;x
# Word gets around about bravery in defense
emf_siege.60.desc_prison;Word is spreading about my recent valorous actions in staying to defend [Root.Capital.Capital.GetName]. Though I'm still trapped in the dungeons of [Root.Host.GetTitledFirstNameNoRegnal], hearing of this has raised my spirits.;;;;;;;;;;;;;x
emf_siege.60.desc_free;Tales of my recent deeds in defense of [Root.Capital.Capital.GetName] are spreading far and wide. It's surely a struggle to remain humble, but I'm nonetheless pleased at the improvement in my reputation.;;;;;;;;;;;;;x
emf_siege.60.a_prison;[Root.Religion.GetRandomGodNameCap] willing, I shall soon be free.;;;;;;;;;;;;;x
emf_siege.60.a_free;And very pleased to have my freedom.;;;;;;;;;;;;;x
# Word gets around about ditching family
emf_siege.61.desc_prison;Gossips and talebearers are spreading news of my recent actions in trying to escape from the defense of [Root.Capital.Capital.GetName]. I am being called a coward, even while I'm still rotting in the dungeons of [Root.Host.GetTitledFirstNameNoRegnal].;;;;;;;;;;;;;x
emf_siege.61.desc_free;Stories about the abandonment of my family during the siege of [Root.Capital.Capital.GetName] are being spread by gossips. This will doubtless do untold damage to my reputation amongst my fellow lords and ladies.;;;;;;;;;;;;;x
emf_siege.61.a_prison;[Root.Religion.GetRandomGodNameCap] curse those scandalmongers.;;;;;;;;;;;;;x
emf_siege.61.a_free;But it was still the right thing to do. Wasn't it?;;;;;;;;;;;;;x
# Ruler captured by looters - Players only
emf_siege.105.desc_castle;I am enjoying a stroll in the wilderness of [FromFromFrom.Location.GetName], listening to the wildlife and ignoring the chatter of my retinue, when a great tumult breaks out nearby and overwhelms all other sound. It is unmistakably the noise of battle, and drawing nearer by the moment. My footmen ready their weapons and surround me, but it is to no avail. The bandits are already upon us, and one of the ruffians shouts at us to submit.;;;;;;;;;;;;;x
emf_siege.105.desc_city;I am walking in the streets of [FromFromFrom.GetName] and enjoying the bustle of the city when from a distance I hear the sounds of battle and cries of terrified folk. Before I can decide of a course of action, a group of rough looking men surround me. Their weapons are raised and no few of them are covered in the blood of my people. One of them gestures towards me, obviously ordering me to submit.;;;;;;;;;;;;;x
emf_siege.105.desc_temple;Is it even possible for a player to get captured in a raid on a temple? If so, and you're seeing this, feel free to report the situation on the HIP forums. AnaxXiphos would very much like to know, so he can write some proper flavor for this unusual occurrence.;;;;;;;;;;;;;x
emf_siege.105.a;I have no choice.;;;;;;;;;;;;;x
# Looters captured a bishop of their own religion
emf_siege.106.desc;A [Root.Religion.GetPriestTitle] recently captured during one of my raids is petitioning me for [FromFromFrom.Holder.GetPossPronoun] release. [FromFromFrom.Holder.GetSubjectPronounCap] argues that because we are of the same [Root.Religion.GetName] faith [FromFromFrom.Holder.GetPossPronoun] imprisonment is a crime.;;;;;;;;;;;;;x
emf_siege.106.a_neutral;Perhaps [FromFromFrom.Holder.GetSubjectPronoun] is correct.;;;;;;;;;;;;;x
emf_siege.106.a_cynical;What crime? Still, others might disapprove.;;;;;;;;;;;;;x
emf_siege.106.a_zealous;[Root.Religion.GetHighGodName] forgive me.;;;;;;;;;;;;;x
emf_siege.106.b_neutral;Then again, perhaps not.;;;;;;;;;;;;;x
emf_siege.106.b_cynical;[FromFromFrom.Holder.GetSubjectPronounCap]'s worth more to me as a prisoner.;;;;;;;;;;;;;x
emf_siege.106.b_zealous;[Root.Religion.GetHighGodName] will deliver [FromFromFrom.Holder.GetObjectPronoun], if willing. But not I.;;;;;;;;;;;;;x
# Non-tribal raiders looted a church of their own faith
emf_siege.121.desc_present;Blood washes the floor, and we track it everywhere as we slaughter the [Root.Religion.GetPriestTitle]s and their servants. Soon the temple is set aflame, and the fire rises and trails black smoke above our heads as we carry off the spoils.;;;;;;;;;;;;;x
emf_siege.121.desc_distant;A courier arrives and informs me that one of my raiding parties has pillaged a church of our own [Root.Religion.GetName] faith. Though I was not personally present, I will surely be held responsible for the actions of my soldiers.;;;;;;;;;;;;;x
emf_siege.121.a_neutral;Perhaps I should reconsider this practice.;;;;;;;;;;;;;x
emf_siege.121.a_cynical;If they hadn't resisted, they wouldn't have been slain.;;;;;;;;;;;;;x
emf_siege.121.a_zealous;By [Root.Religion.GetHighGodName]! This must never happen again.;;;;;;;;;;;;;x
# Notification of piety loss for looting churches of own faith
emf_siege.122.desc_reg;You have lost §R50.00§! [Root.Religion.GetPietyName] for looting a [Root.Religion.GetName] sanctuary.;;;;;;;;;;;;;x
emf_siege.122.desc_holy;You have lost §R100.00§! [Root.Religion.GetPietyName] for looting a [Root.Religion.GetName] holy site.;;;;;;;;;;;;;x
