#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
title_great_councillor_3_desc;Patricians of Merchant Republics are permanent members of their doge's council. If they are not regular councilors, they use this title to take their place at their liege's side.;;;;;;;;;;;;;x
title_great_councillor_4_desc;Patricians of Merchant Republics are permanent members of their doge's council. If they are not regular councilors, they use this title to take their place at their liege's side.;;;;;;;;;;;;;x
emf_expand_trade_post;Expand Trade Post into City;;;;;;;;;;;;;x
emf_expand_trade_post_desc;Offer to buy land from the owner of this province for a city holding for yourself. This will cost 900¤if the province already has 6 holdings, 800¤if the province already has 5 holdings, 700¤if the province already has 4 holdings, 600¤if the province already has 3 holdings, 500¤if the province already has 2 holdings, and 400¤otherwise. 300¤will be transfered to the province owner's top liege.;;;;;;;;;;;;;x
emf_mr.16.desc;Dear [Root.GetTitledName],\nThe [trade_post_owner.GetOnlyDynastyName] family has been enjoying great prosperity thanks to our trade connections in your land of [trade_post_province.GetName]. We wish to share in this prosperity by purchasing from you the land surrounding the trade post for 300¤so that we may expand it to meet the needs of our trade empire. Does this sound like an agreeable arrangement?;;;;;;;;;;;;;x
emf_mr.17.desc;Dear [Root.GetTitledName],\nI approve your request to purchase land in [trade_post_province.GetName] to expand your trade post. May your businesses prosper and your fortunes be good.;;;;;;;;;;;;;x
emf_mr.18.desc;Dear [Root.GetTitledName],\nI decline your request to purchase land in [trade_post_province.GetName] to expand your trade post. You will have to take your businesses elsewhere.;;;;;;;;;;;;;x
asked_for_trade_post_expansion;Asked for Land for a City Holding;;;;;;;;;;;;;x
muslim_merchant_republic_government;Muslim Merchant Republic;République marchande musulmane;Muslimische Handelsrepublik;;República mercante musulmana;;;;;;;;;x
muslim_merchant_republic_government_desc;Playing as a Patrician within a Muslim Merchant Republic is not entirely dissimilar from playing a muslim lord - you are still after more Holdings, and you need an heir of your family. However, leadership of the Republic changes between the five major Patrician families through special elections. Patricians can also build a network of Trade Posts, even in the counties of other powers...;Jouer un patricien au sein d'une république marchande musulmane est semblable à l'expérience qu'offre un seigneur musulman: vous cherchez toujours à posséder davantage de propriétés et vous devez avoir un héritier pour votre famille. Cependant, la gouvernance de votre république tourne entre les cinq familles patriciennes majeures par le biais d'élections spéciales. Les patriciens peuvent ainsi construire un réseau de comptoirs, même dans les comtés qui dépendent d'autres régimes...;Als Patrizier einer muslimischen Handelsrepublik zu spielen, ähnelt dem Spiel als muslimischer Herrscher. Nach wie vor ist der Erwerb neuer Liegenschaften Euer Ziel und auch für einen Erben müsst Ihr sorgen. Allerdings gibt es innerhalb einer Republik spezielle Wahlen, durch die festgelegt wird, welche der fünf großen Patrizierfamilien die politische Führung der Republik übernimmt. Daneben können Patrizier ein Netzwerk von Handelsposten aufbauen, sogar auf dem Gebiet anderer Mächte ...;;Encarnar a un patricio de una república mercante musulmana no es completamente diferente a encarnar a un señor musulmán: sigues tratando de hacerte con más propiedades y necesitas un heredero en tu familia. No obstante, el liderazgo de la República cambia entre las cinco familias de patricios principales a través de unas elecciones especiales. Los patricios también pueden establecer una red de puestos comerciales, incluso en países de otras potencias...;;;;;;;;;x
RESPECT_DESC;Respect is a value based on the Prestige of a Patrician, determining how likely he is to be elected Doge. It can be increased by investing money in the Campaign Fund, but children can never be elected.;Le respect est une valeur basée sur le prestige d'un patricien, et détermine ses chances d'être élu doge. Le respect peut être accru en investissant de l'argent dans le fonds de campagne. Mais les enfants ne pourront jamais être élus.;Respekt ist ein Wert, der auf dem Prestige eines Patriziers basiert und bestimmt, wie wahrscheinlich es ist, dass er zum Dogen ernannt wird. Es kann erhöht werden, indem Geld in den Wahlkampffonds investiert wird, doch Kinder können niemals gewählt werden.;;El respeto es un valor basado en el Prestigio de un Patricio, determinando qué posibilidades tiene de ser elegido Dux. Se puede incrementar gastando dinero en Fondos de Campaña, pero niños no pueden ser elegidos.;;;;;;;;;x
AGE_FACTOR;Age Factor (§RDISABLED§!);Critère d'âge (§RDÉSACTIVÉ§!);Alters-Faktor (§RDEAKTIVIERT§!);;Factor de Edad (§RDESHABILITADO§!);;;;;;;;;x
