#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
emf_ctt_dbg_dynlevy_17;Dynamic Levy Law: §Ydynlevy_17§!\nLevy Efficiency: §Y72.5%§!\nRealm Size: §Y100§! through §Y104§!\n;;;;;;;;;;;;;x
dynlevy_18;71.5%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_18;Dynamic Levy Law: §Ydynlevy_18§!\nLevy Efficiency: §Y71.5%§!\nRealm Size: §Y105§! through §Y109§!\n;;;;;;;;;;;;;x
dynlevy_19;70.6%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_19;Dynamic Levy Law: §Ydynlevy_19§!\nLevy Efficiency: §Y70.6%§!\nRealm Size: §Y110§! through §Y114§!\n;;;;;;;;;;;;;x
dynlevy_20;69.7%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_20;Dynamic Levy Law: §Ydynlevy_20§!\nLevy Efficiency: §Y69.7%§!\nRealm Size: §Y115§! through §Y119§!\n;;;;;;;;;;;;;x
dynlevy_21;68.9%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_21;Dynamic Levy Law: §Ydynlevy_21§!\nLevy Efficiency: §Y68.9%§!\nRealm Size: §Y120§! through §Y124§!\n;;;;;;;;;;;;;x
dynlevy_22;68.1%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_22;Dynamic Levy Law: §Ydynlevy_22§!\nLevy Efficiency: §Y68.1%§!\nRealm Size: §Y125§! through §Y129§!\n;;;;;;;;;;;;;x
dynlevy_23;67.3%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_23;Dynamic Levy Law: §Ydynlevy_23§!\nLevy Efficiency: §Y67.3%§!\nRealm Size: §Y130§! through §Y134§!\n;;;;;;;;;;;;;x
dynlevy_24;66.6%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_24;Dynamic Levy Law: §Ydynlevy_24§!\nLevy Efficiency: §Y66.6%§!\nRealm Size: §Y135§! through §Y139§!\n;;;;;;;;;;;;;x
dynlevy_25;65.8%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_25;Dynamic Levy Law: §Ydynlevy_25§!\nLevy Efficiency: §Y65.8%§!\nRealm Size: §Y140§! through §Y144§!\n;;;;;;;;;;;;;x
dynlevy_26;65.1%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_26;Dynamic Levy Law: §Ydynlevy_26§!\nLevy Efficiency: §Y65.1%§!\nRealm Size: §Y145§! through §Y149§!\n;;;;;;;;;;;;;x
dynlevy_27;64.5%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_27;Dynamic Levy Law: §Ydynlevy_27§!\nLevy Efficiency: §Y64.5%§!\nRealm Size: §Y150§! through §Y154§!\n;;;;;;;;;;;;;x
dynlevy_28;63.8%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_28;Dynamic Levy Law: §Ydynlevy_28§!\nLevy Efficiency: §Y63.8%§!\nRealm Size: §Y155§! through §Y159§!\n;;;;;;;;;;;;;x
dynlevy_29;63.2%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_29;Dynamic Levy Law: §Ydynlevy_29§!\nLevy Efficiency: §Y63.2%§!\nRealm Size: §Y160§! through §Y164§!\n;;;;;;;;;;;;;x
dynlevy_30;62.6%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_30;Dynamic Levy Law: §Ydynlevy_30§!\nLevy Efficiency: §Y62.6%§!\nRealm Size: §Y165§! through §Y169§!\n;;;;;;;;;;;;;x
dynlevy_31;62%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_31;Dynamic Levy Law: §Ydynlevy_31§!\nLevy Efficiency: §Y62%§!\nRealm Size: §Y170§! through §Y174§!\n;;;;;;;;;;;;;x
dynlevy_32;61.5%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_32;Dynamic Levy Law: §Ydynlevy_32§!\nLevy Efficiency: §Y61.5%§!\nRealm Size: §Y175§! through §Y179§!\n;;;;;;;;;;;;;x
dynlevy_33;60.9%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_33;Dynamic Levy Law: §Ydynlevy_33§!\nLevy Efficiency: §Y60.9%§!\nRealm Size: §Y180§! through §Y184§!\n;;;;;;;;;;;;;x
dynlevy_34;60.4%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_34;Dynamic Levy Law: §Ydynlevy_34§!\nLevy Efficiency: §Y60.4%§!\nRealm Size: §Y185§! through §Y189§!\n;;;;;;;;;;;;;x
dynlevy_35;59.9%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_35;Dynamic Levy Law: §Ydynlevy_35§!\nLevy Efficiency: §Y59.9%§!\nRealm Size: §Y190§! through §Y194§!\n;;;;;;;;;;;;;x
dynlevy_36;59.4%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_36;Dynamic Levy Law: §Ydynlevy_36§!\nLevy Efficiency: §Y59.4%§!\nRealm Size: §Y195§! through §Y199§!\n;;;;;;;;;;;;;x
dynlevy_37;58.9%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_37;Dynamic Levy Law: §Ydynlevy_37§!\nLevy Efficiency: §Y58.9%§!\nRealm Size: §Y200§! through §Y204§!\n;;;;;;;;;;;;;x
dynlevy_38;58.5%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_38;Dynamic Levy Law: §Ydynlevy_38§!\nLevy Efficiency: §Y58.5%§!\nRealm Size: §Y205§! through §Y209§!\n;;;;;;;;;;;;;x
dynlevy_39;58%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_39;Dynamic Levy Law: §Ydynlevy_39§!\nLevy Efficiency: §Y58%§!\nRealm Size: §Y210§! through §Y214§!\n;;;;;;;;;;;;;x
dynlevy_40;57.6%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_40;Dynamic Levy Law: §Ydynlevy_40§!\nLevy Efficiency: §Y57.6%§!\nRealm Size: §Y215§! through §Y219§!\n;;;;;;;;;;;;;x
dynlevy_41;57.2%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_41;Dynamic Levy Law: §Ydynlevy_41§!\nLevy Efficiency: §Y57.2%§!\nRealm Size: §Y220§! through §Y224§!\n;;;;;;;;;;;;;x
dynlevy_42;56.7%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_42;Dynamic Levy Law: §Ydynlevy_42§!\nLevy Efficiency: §Y56.7%§!\nRealm Size: §Y225§! through §Y229§!\n;;;;;;;;;;;;;x
dynlevy_43;56.3%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_43;Dynamic Levy Law: §Ydynlevy_43§!\nLevy Efficiency: §Y56.3%§!\nRealm Size: §Y230§! through §Y234§!\n;;;;;;;;;;;;;x
dynlevy_44;56%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_44;Dynamic Levy Law: §Ydynlevy_44§!\nLevy Efficiency: §Y56%§!\nRealm Size: §Y235§! through §Y239§!\n;;;;;;;;;;;;;x
dynlevy_45;55.6%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_45;Dynamic Levy Law: §Ydynlevy_45§!\nLevy Efficiency: §Y55.6%§!\nRealm Size: §Y240§! through §Y244§!\n;;;;;;;;;;;;;x
dynlevy_46;55.2%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_46;Dynamic Levy Law: §Ydynlevy_46§!\nLevy Efficiency: §Y55.2%§!\nRealm Size: §Y245§! through §Y249§!\n;;;;;;;;;;;;;x
dynlevy_47;54.8%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_47;Dynamic Levy Law: §Ydynlevy_47§!\nLevy Efficiency: §Y54.8%§!\nRealm Size: §Y250§! through §Y254§!\n;;;;;;;;;;;;;x
dynlevy_48;54.5%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_48;Dynamic Levy Law: §Ydynlevy_48§!\nLevy Efficiency: §Y54.5%§!\nRealm Size: §Y255§! through §Y259§!\n;;;;;;;;;;;;;x
dynlevy_49;54.1%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_49;Dynamic Levy Law: §Ydynlevy_49§!\nLevy Efficiency: §Y54.1%§!\nRealm Size: §Y260§! through §Y264§!\n;;;;;;;;;;;;;x
dynlevy_50;53.8%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_50;Dynamic Levy Law: §Ydynlevy_50§!\nLevy Efficiency: §Y53.8%§!\nRealm Size: §Y265§! through §Y269§!\n;;;;;;;;;;;;;x
dynlevy_51;53.5%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_51;Dynamic Levy Law: §Ydynlevy_51§!\nLevy Efficiency: §Y53.5%§!\nRealm Size: §Y270§! through §Y274§!\n;;;;;;;;;;;;;x
dynlevy_52;53.1%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_52;Dynamic Levy Law: §Ydynlevy_52§!\nLevy Efficiency: §Y53.1%§!\nRealm Size: §Y275§! through §Y279§!\n;;;;;;;;;;;;;x
dynlevy_53;52.8%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_53;Dynamic Levy Law: §Ydynlevy_53§!\nLevy Efficiency: §Y52.8%§!\nRealm Size: §Y280§! through §Y284§!\n;;;;;;;;;;;;;x
dynlevy_54;52.5%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_54;Dynamic Levy Law: §Ydynlevy_54§!\nLevy Efficiency: §Y52.5%§!\nRealm Size: §Y285§! through §Y289§!\n;;;;;;;;;;;;;x
dynlevy_55;52.2%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_55;Dynamic Levy Law: §Ydynlevy_55§!\nLevy Efficiency: §Y52.2%§!\nRealm Size: §Y290§! through §Y294§!\n;;;;;;;;;;;;;x
dynlevy_56;51.9%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_56;Dynamic Levy Law: §Ydynlevy_56§!\nLevy Efficiency: §Y51.9%§!\nRealm Size: §Y295§! through §Y299§!\n;;;;;;;;;;;;;x
dynlevy_57;51.6%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_57;Dynamic Levy Law: §Ydynlevy_57§!\nLevy Efficiency: §Y51.6%§!\nRealm Size: §Y300§! through §Y304§!\n;;;;;;;;;;;;;x
dynlevy_58;51.4%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_58;Dynamic Levy Law: §Ydynlevy_58§!\nLevy Efficiency: §Y51.4%§!\nRealm Size: §Y305§! through §Y309§!\n;;;;;;;;;;;;;x
dynlevy_59;51.1%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_59;Dynamic Levy Law: §Ydynlevy_59§!\nLevy Efficiency: §Y51.1%§!\nRealm Size: §Y310§! through §Y314§!\n;;;;;;;;;;;;;x
dynlevy_60;50.8%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_60;Dynamic Levy Law: §Ydynlevy_60§!\nLevy Efficiency: §Y50.8%§!\nRealm Size: §Y315§! through §Y319§!\n;;;;;;;;;;;;;x
dynlevy_61;50.5%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_61;Dynamic Levy Law: §Ydynlevy_61§!\nLevy Efficiency: §Y50.5%§!\nRealm Size: §Y320§! through §Y324§!\n;;;;;;;;;;;;;x
dynlevy_62;50.3%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_62;Dynamic Levy Law: §Ydynlevy_62§!\nLevy Efficiency: §Y50.3%§!\nRealm Size: §Y325§! through §Y329§!\n;;;;;;;;;;;;;x
dynlevy_63;50%;;;;;;;;;;;;;x
emf_ctt_dbg_dynlevy_63;Dynamic Levy Law: §Ydynlevy_63§!\nLevy Efficiency: §Y50%§!\nRealm Size: §Y330§! through §YINF§!\n;;;;;;;;;;;;;x
