#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#### DECISIONS ####
emf_autolander.21.opt.prov_culrel;Appoint a local [target_prov.Culture.GetName]-[target_prov.Religion.GetName].;;;;;;;;;;;;;x
#### TOOLTIPS ####
emf_autolander_ctt_negative_gold_warning;§RWARNING:§! This will put you in debt.\n;;;;;;;;;;;;;x
emf_autolander_ctt_pay_governor;This gold WILL be transferred to the new governor.\n;;;;;;;;;;;;;x
emf_autolander_ctt_pay_governor_not_required_for_prov_culrel;Appointing a local governor costs no gold.\n;;;;;;;;;;;;;x
emf_autolander_ctt_prompt_province;Prompt to distribute titles in §Y[This.Location.GetName]§!.\n;;;;;;;;;;;;;x
emf_autolander_ctt_auto_grant_province;Automatically grant titles in §Y[This.Location.GetName]§!.\n;;;;;;;;;;;;;x
emf_autolander_ctt_councillor_in_right_spot;[Root.GetChancellorName] §Y[Root.job_chancellor.GetFirstName]§! is deployed to improve relations in a recently-acquired province.\n;;;;;;;;;;;;;x
emf_autolander_ctt_province_will_be_spared;Spare §Y[This.GetName]§! from automatic land distribution.\nThe recently-acquired modifier will be removed from the province.\n;;;;;;;;;;;;;x
emf_autolander_ctt_grant_family;Grant §Y[target_county.Location.GetName]§! to my kin, §Y[This.GetTitledName]§!.;;;;;;;;;;;;;x
emf_autolander_ctt_grant_family_councillor;Grant §Y[target_county.Location.GetName]§! to my kin and councillor ([This.GetJobTitle]), §Y[This.GetTitledName]§!.;;;;;;;;;;;;;x
emf_autolander_ctt_grant_councillor;Grant §Y[target_county.Location.GetName]§! to my councillor ([This.GetJobTitle]), §Y[This.GetTitledName]§!.;;;;;;;;;;;;;x
emf_autolander_ctt_grant_other;Grant §Y[target_county.Location.GetName]§! to §Y[This.GetTitledName]§!.;;;;;;;;;;;;;x
#### MODIFIERS ####
emf_mod_recently_acquired;Recently Acquired;;;;;;;;;;;;;x
emf_mod_recently_acquired_desc;This province has been recently acquired and qualifies for automatic land distribution.;;;;;;;;;;;;;x
