#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#### BUILDINGS;;;;;;;;;;;;;;x
ca_culture_pictish_4;Hall of War;Salle des guerriers;Kriegerhalle;;Antesala de la Guerra;;;;;;;;;x
ca_culture_pictish_5;Hall of War;Salle des guerriers;Kriegerhalle;;Antesala de la Guerra;;;;;;;;;x
ca_culture_pictish_1_desc;The Hall of War is where the most experienced and fierce [celtic.GetGroupName] warriors gather to train their skills and exchange stories of battle. When the horns call them to war they are a fearsome force - woe to those that come in their path!;La salle des guerriers est l'endroit où de redoutables guerriers [celtic.GetGroupName]s très expérimentés se rassemblent pour s'entraîner et se raconter leurs exploits. Au son des cors qui appellent à la bataille, ils deviennent une force terrible. Pitié pour ceux qui se retrouveront sur leur chemin !;In der Kriegerhalle versammeln sich die erfahrensten und wildesten [celtic.GetGroupName]en Krieger, um ihre Fähigkeiten zu üben und Geschichten vom Kampf auszutauschen. Wenn die Hörner zum Krieg blasen, sind sie eine furchterregende Macht - wehe dem, der sich ihnen in den Weg stellt!;;La Antesala de la Guerra es donde los más fieros y experimentados guerreros [celtic.GetGroupName]s se reúnen para entrenar sus habilidades e intercambiar historias de batallas. Cuando los cuernos los llaman a la guerra son una temible fuerza - ¡Ay de aquellos que se crucen en su camino!;;;;;;;;;x
ca_culture_suebi_0;Free Warrior Camp;Camp guerrier libre;Freischärler-Lager;;Campamento de Guerreros Libres;;;;;;;;;x
ca_culture_suebi_1;Free Warrior Camp;Camp guerrier libre;Freischärler-Lager;;Campamento de Guerreros Libres;;;;;;;;;x
ca_culture_suebi_2;Free Warrior Camp;Camp guerrier libre;Freischärler-Lager;;Campamento de Guerreros Libres;;;;;;;;;x
ca_culture_suebi_3;Free Warrior Camp;Camp guerrier libre;Freischärler-Lager;;Campamento de Guerreros Libres;;;;;;;;;x
ca_culture_suebi_4;Free Warrior Camp;Camp guerrier libre;Freischärler-Lager;;Campamento de Guerreros Libres;;;;;;;;;x
ca_culture_suebi_5;Free Warrior Camp;Camp guerrier libre;Freischärler-Lager;;Campamento de Guerreros Libres;;;;;;;;;x
ca_culture_roman_0;Field of Mars;Champ de Mars;Marsfeld;;Campo de Marte;;;;;;;;;x
ca_culture_roman_1;Field of Mars;Champ de Mars;Marsfeld;;Campo de Marte;;;;;;;;;x
ca_culture_roman_2;Field of Mars;Champ de Mars;Marsfeld;;Campo de Marte;;;;;;;;;x
ca_culture_roman_3;Field of Mars;Champ de Mars;Marsfeld;;Campo de Marte;;;;;;;;;x
ca_culture_roman_4;Field of Mars;Champ de Mars;Marsfeld;;Campo de Marte;;;;;;;;;x
ca_culture_roman_5;Field of Mars;Champ de Mars;Marsfeld;;Campo de Marte;;;;;;;;;x
ca_culture_ligurian_0;Balestrieri Drilling Grounds;Terrain d'exercice des Balestrieri;Balestrieri-Reitgelände;;Campo de ejercicio balestrieri;;;;;;;;;x
ca_culture_ligurian_1;Balestrieri Drilling Grounds;Terrain d'exercice des Balestrieri;Balestrieri-Reitgelände;;Campo de ejercicio balestrieri;;;;;;;;;x
ca_culture_ligurian_2;Balestrieri Drilling Grounds;Terrain d'exercice des Balestrieri;Balestrieri-Reitgelände;;Campo de ejercicio balestrieri;;;;;;;;;x
ca_culture_ligurian_3;Balestrieri Drilling Grounds;Terrain d'exercice des Balestrieri;Balestrieri-Reitgelände;;Campo de ejercicio balestrieri;;;;;;;;;x
ca_culture_ligurian_4;Balestrieri Drilling Grounds;Terrain d'exercice des Balestrieri;Balestrieri-Reitgelände;;Campo de ejercicio balestrieri;;;;;;;;;x
ca_culture_ligurian_5;Balestrieri Drilling Grounds;Terrain d'exercice des Balestrieri;Balestrieri-Reitgelände;;Campo de ejercicio balestrieri;;;;;;;;;x
ca_culture_ligurian_1_desc;While crossbows have become increasingly common across Europe, the [ligurian.GetName]s have really capitalized on this new weapon's advantages. [ligurian.GetName] Balestrieri are drilled not only in the use of crossbows, but are also trained to use large-but-portable pavise shields as cover while reloading.;;;;;;;;;;;;;x
ca_culture_venetian_0;Marine Barracks;Camp des Marines;Marine Kasernen;;Cuarteles Marinos;;;;;;;;;x
ca_culture_venetian_1;Marine Barracks;Camp des Marines;Marine Kasernen;;Cuarteles Marinos;;;;;;;;;x
ca_culture_venetian_2;Marine Barracks;Camp des Marines;Marine Kasernen;;Cuarteles Marinos;;;;;;;;;x
ca_culture_venetian_3;Marine Barracks;Camp des Marines;Marine Kasernen;;Cuarteles Marinos;;;;;;;;;x
ca_culture_venetian_4;Marine Barracks;Camp des Marines;Marine Kasernen;;Cuarteles Marinos;;;;;;;;;x
ca_culture_venetian_5;Marine Barracks;Camp des Marines;Marine Kasernen;;Cuarteles Marinos;;;;;;;;;x
ca_culture_venetian_1_desc;The bulk of the [venetian.GetName] infantry also served as sailors or marine infantry, sometimes even both. In an age where naval combat was primarily done by boarding action, the hardiness of [venetian.GetName] marines was a boon to their realm's ambition. The most skilled might eventually find their way to join the Oltremarini, the elite infantry of the realm.;;;;;;;;;;;;;x
ca_culture_chinese_han_0;Crossbow Range;Arbalète à répétition;Armbrust-Schießstand;;Campo de tiro de ballesta;;;;;;;;;x
ca_culture_chinese_han_1;Crossbow Range;Arbalète à répétition;Armbrust-Schießstand;;Campo de tiro de ballesta;;;;;;;;;x
ca_culture_chinese_han_2;Crossbow Range;Arbalète à répétition;Armbrust-Schießstand;;Campo de tiro de ballesta;;;;;;;;;x
ca_culture_chinese_han_3;Crossbow Range;Arbalète à répétition;Armbrust-Schießstand;;Campo de tiro de ballesta;;;;;;;;;x
ca_culture_chinese_han_4;Crossbow Range;Arbalète à répétition;Armbrust-Schießstand;;Campo de tiro de ballesta;;;;;;;;;x
ca_culture_chinese_han_5;Crossbow Range;Arbalète à répétition;Armbrust-Schießstand;;Campo de tiro de ballesta;;;;;;;;;x
ca_culture_altaic_jurchen_0;[jurchen.GetName] Cavalry Barracks;Camp de cavalerie [jurchen.GetName];[jurchen.GetName]-Kavalleriebaracken;;Cuarteles de caballería [jurchen.GetName];;;;;;;;;x
ca_culture_altaic_jurchen_1;[jurchen.GetName] Cavalry Barracks;Camp de cavalerie [jurchen.GetName];[jurchen.GetName]-Kavalleriebaracken;;Cuarteles de caballería [jurchen.GetName];;;;;;;;;x
ca_culture_altaic_jurchen_2;[jurchen.GetName] Cavalry Barracks;Camp de cavalerie [jurchen.GetName];[jurchen.GetName]-Kavalleriebaracken;;Cuarteles de caballería [jurchen.GetName];;;;;;;;;x
ca_culture_altaic_jurchen_3;[jurchen.GetName] Cavalry Barracks;Camp de cavalerie [jurchen.GetName];[jurchen.GetName]-Kavalleriebaracken;;Cuarteles de caballería [jurchen.GetName];;;;;;;;;x
ca_culture_altaic_jurchen_4;[jurchen.GetName] Cavalry Barracks;Camp de cavalerie [jurchen.GetName];[jurchen.GetName]-Kavalleriebaracken;;Cuarteles de caballería [jurchen.GetName];;;;;;;;;x
ca_culture_altaic_jurchen_5;[jurchen.GetName] Cavalry Barracks;Camp de cavalerie [jurchen.GetName];[jurchen.GetName]-Kavalleriebaracken;;Cuarteles de caballería [jurchen.GetName];;;;;;;;;x
ca_culture_tibetan_0;Mountaineer Academy;Académie d'alpiniste;Alpinist-Akademie;;Academia montañera;;;;;;;;;x
ca_culture_tibetan_1;Mountaineer Academy;Académie d'alpiniste;Alpinist-Akademie;;Academia montañera;;;;;;;;;x
ca_culture_tibetan_2;Mountaineer Academy;Académie d'alpiniste;Alpinist-Akademie;;Academia montañera;;;;;;;;;x
ca_culture_tibetan_3;Mountaineer Academy;Académie d'alpiniste;Alpinist-Akademie;;Academia montañera;;;;;;;;;x
ca_culture_tibetan_4;Mountaineer Academy;Académie d'alpiniste;Alpinist-Akademie;;Academia montañera;;;;;;;;;x
ca_culture_tibetan_5;Mountaineer Academy;Académie d'alpiniste;Alpinist-Akademie;;Academia montañera;;;;;;;;;x
ca_culture_daylamite_0;[daylamite.GetName] Infantry Barracks;Caserne d'infanterie [daylamite.GetName];Kaserne der [daylamite.GetName]en Infanterie;;Cuartel de Infantería [daylamite.GetName];;;;;;;;;x
ca_culture_daylamite_1;[daylamite.GetName] Infantry Barracks;Caserne d'infanterie [daylamite.GetName];Kaserne der [daylamite.GetName]en Infanterie;;Cuartel de Infantería [daylamite.GetName];;;;;;;;;x
ca_culture_daylamite_2;[daylamite.GetName] Infantry Barracks;Caserne d'infanterie [daylamite.GetName];Kaserne der [daylamite.GetName]en Infanterie;;Cuartel de Infantería [daylamite.GetName];;;;;;;;;x
ca_culture_daylamite_3;[daylamite.GetName] Infantry Barracks;Caserne d'infanterie [daylamite.GetName];Kaserne der [daylamite.GetName]en Infanterie;;Cuartel de Infantería [daylamite.GetName];;;;;;;;;x
ca_culture_daylamite_4;[daylamite.GetName] Infantry Barracks;Caserne d'infanterie [daylamite.GetName];Kaserne der [daylamite.GetName]en Infanterie;;Cuartel de Infantería [daylamite.GetName];;;;;;;;;x
ca_culture_daylamite_5;[daylamite.GetName] Infantry Barracks;Caserne d'infanterie [daylamite.GetName];Kaserne der [daylamite.GetName]en Infanterie;;Cuartel de Infantería [daylamite.GetName];;;;;;;;;x
ca_culture_daylamite_1_desc;The hardy [daylamite.GetName]s are experts at fighting in rough and rocky terrain.;Les [daylamite.GetName] hardis sont des experts au combat en terrain escarpé et rocailleux.;Die abgehärteten [daylamite.GetName]en sind Experten, wenn es darum geht in rauen und bergigem Gelände zu kämpfen.;;Las duras [daylamite.GetName]s son expertas en luchar en terreno abrupto y montañoso.;;;;;;;;;x
ca_culture_afghan_0;Highland Militia Quarters;Camp à milice des hauts plateaux;Hochland-Milizquartiere;;Campo de entrenamiento de milicia de las tierras altas;;;;;;;;;x
ca_culture_afghan_1;Highland Militia Quarters;Camp à milice des hauts plateaux;Hochland-Milizquartiere;;Campo de entrenamiento de milicia de las tierras altas;;;;;;;;;x
ca_culture_afghan_2;Highland Militia Quarters;Camp à milice des hauts plateaux;Hochland-Milizquartiere;;Campo de entrenamiento de milicia de las tierras altas;;;;;;;;;x
ca_culture_afghan_3;Highland Militia Quarters;Camp à milice des hauts plateaux;Hochland-Milizquartiere;;Campo de entrenamiento de milicia de las tierras altas;;;;;;;;;x
ca_culture_afghan_4;Highland Militia Quarters;Camp à milice des hauts plateaux;Hochland-Milizquartiere;;Campo de entrenamiento de milicia de las tierras altas;;;;;;;;;x
ca_culture_afghan_5;Highland Militia Quarters;Camp à milice des hauts plateaux;Hochland-Milizquartiere;;Campo de entrenamiento de milicia de las tierras altas;;;;;;;;;x
ca_culture_afghan_1_desc;These militias excel at wearing down the enemy in the mountains that they call home.;Ces milices excellent pour épuiser l'ennemi dans les montagnes où elles habitent.;Diese Milizen kann Feinde in den Bergen, die sie als Heimat bezeichnen, gut zermürben.;;Estas milicias se destacan por desgastar al enemigo en las montañas que llaman hogar.;;;;;;;;;x
ca_culture_animal_0;Animal Farm;Ferme des animaux;Tierfarm;;Granja de animales;;;;;;;;;x
ca_culture_animal_1;Animal Farm;Ferme des animaux;Tierfarm;;Granja de animales;;;;;;;;;x
ca_culture_animal_2;Animal Farm;Ferme des animaux;Tierfarm;;Granja de animales;;;;;;;;;x
ca_culture_animal_3;Animal Farm;Ferme des animaux;Tierfarm;;Granja de animales;;;;;;;;;x
ca_culture_animal_4;Animal Farm;Ferme des animaux;Tierfarm;;Granja de animales;;;;;;;;;x
ca_culture_animal_5;Animal Farm;Ferme des animaux;Tierfarm;;Granja de animales;;;;;;;;;x
tb_culture_ligurian_1;Balestrieri Drilling Grounds;Terrain d'exercice des Balestrieri;Balestrieri-Reitgelände;;Campo de ejercicio balestrieri;;;;;;;;;x
tb_culture_ligurian_2;Balestrieri Drilling Grounds;Terrain d'exercice des Balestrieri;Balestrieri-Reitgelände;;Campo de ejercicio balestrieri;;;;;;;;;x
tb_culture_ligurian_3;Balestrieri Drilling Grounds;Terrain d'exercice des Balestrieri;Balestrieri-Reitgelände;;Campo de ejercicio balestrieri;;;;;;;;;x
tb_culture_ligurian_4;Balestrieri Drilling Grounds;Terrain d'exercice des Balestrieri;Balestrieri-Reitgelände;;Campo de ejercicio balestrieri;;;;;;;;;x
tb_culture_venetian_1;Marine Barracks;Camp des Marines;Marine Kasernen;;Cuarteles Marinos;;;;;;;;;x
tb_culture_venetian_2;Marine Barracks;Camp des Marines;Marine Kasernen;;Cuarteles Marinos;;;;;;;;;x
tb_culture_venetian_3;Marine Barracks;Camp des Marines;Marine Kasernen;;Cuarteles Marinos;;;;;;;;;x
tb_culture_venetian_4;Marine Barracks;Camp des Marines;Marine Kasernen;;Cuarteles Marinos;;;;;;;;;x
tb_culture_roman_1;Field of Mars;Champ de Mars;Marsfeld;;Campo de Marte;;;;;;;;;x
tb_culture_roman_2;Field of Mars;Champ de Mars;Marsfeld;;Campo de Marte;;;;;;;;;x
tb_culture_roman_3;Field of Mars;Champ de Mars;Marsfeld;;Campo de Marte;;;;;;;;;x
tb_culture_roman_4;Field of Mars;Champ de Mars;Marsfeld;;Campo de Marte;;;;;;;;;x
tb_culture_frank_norman_german_1;Jousting Lodge;Hutte de joutes;Kriegerhütte;;Alojamiento de justas;;;;;;;;;x
tb_culture_frank_norman_german_2;Jousting Lodge;Hutte de joutes;Kriegerhütte;;Alojamiento de justas;;;;;;;;;x
tb_culture_frank_norman_german_3;Jousting Lodge;Hutte de joutes;Kriegerhütte;;Alojamiento de justas;;;;;;;;;x
tb_culture_frank_norman_german_4;Jousting Lodge;Hutte de joutes;Kriegerhütte;;Alojamiento de justas;;;;;;;;;x
tb_culture_frank_norman_german_1_desc;Hardened warriors meet here to train and exchange tactics.;Les féroces guerriers se rencontrent ici pour s'entraîner et s'échanger des tactiques.;Abgehärtete Krieger treffen sich hier, um Taktiken zu trainieren und auszutauschen.;;Guerreros curtidos se reúnen aquí para entrenar e intercambiar tácticas.;;;;;;;;;x
tb_culture_daylamite_1;[daylamite.GetName] Infantry Barracks;Caserne d'infanterie [daylamite.GetName];Kaserne der [daylamite.GetName]en Infanterie;;Cuartel de Infantería [daylamite.GetName];;;;;;;;;x
tb_culture_daylamite_2;[daylamite.GetName] Infantry Barracks;Caserne d'infanterie [daylamite.GetName];Kaserne der [daylamite.GetName]en Infanterie;;Cuartel de Infantería [daylamite.GetName];;;;;;;;;x
tb_culture_daylamite_3;[daylamite.GetName] Infantry Barracks;Caserne d'infanterie [daylamite.GetName];Kaserne der [daylamite.GetName]en Infanterie;;Cuartel de Infantería [daylamite.GetName];;;;;;;;;x
tb_culture_daylamite_4;[daylamite.GetName] Infantry Barracks;Caserne d'infanterie [daylamite.GetName];Kaserne der [daylamite.GetName]en Infanterie;;Cuartel de Infantería [daylamite.GetName];;;;;;;;;x
tb_culture_afghan_1;Highland Militia Quarters;Camp à milice des hauts plateaux;Hochland-Milizquartiere;;Campo de entrenamiento de milicia de las tierras altas;;;;;;;;;x
tb_culture_afghan_2;Highland Militia Quarters;Camp à milice des hauts plateaux;Hochland-Milizquartiere;;Campo de entrenamiento de milicia de las tierras altas;;;;;;;;;x
tb_culture_afghan_3;Highland Militia Quarters;Camp à milice des hauts plateaux;Hochland-Milizquartiere;;Campo de entrenamiento de milicia de las tierras altas;;;;;;;;;x
tb_culture_afghan_4;Highland Militia Quarters;Camp à milice des hauts plateaux;Hochland-Milizquartiere;;Campo de entrenamiento de milicia de las tierras altas;;;;;;;;;x
ca_government_monastery_5;Gompa Monastery;Monastère Gompa;Gönpa;;Monasterio gompa;;;;;;;;;x
ca_government_monastery_6;Gompa Monastery;Monastère Gompa;Gönpa;;Monasterio gompa;;;;;;;;;x
no_gathering_hall_desc;A more permanent meeting place for our clan can help us centralize and rely less on other clans.;Un lieu de réunion plus permanent pour notre clan peut nous aider à centraliser et à moins compter sur les autres clans.;Ein dauerhafter Treffpunkt für unseren Klan kann uns helfen, uns zu zentralisieren und uns weniger auf anderen Klans zu verlassen.;;Un lugar de encuentro más permanente para nuestro clan puede ayudarnos a centralizar y depender menos de otros clanes.;;;;;;;;;x
no_wagon_train_1;Wagon Train;Convoi de Chariots;Wagenzug;;Caravana de Carretas;;;;;;;;;x
no_wagon_train_2;Wagon Train;Convoi de Chariots;Wagenzug;;Caravana de Carretas;;;;;;;;;x
no_wagon_train_3;Wagon Train;Convoi de Chariots;Wagenzug;;Caravana de Carretas;;;;;;;;;x
no_wagon_train_4;Wagon Train;Convoi de Chariots;Wagenzug;;Caravana de Carretas;;;;;;;;;x
no_wagon_train_5;Wagon Train;Convoi de Chariots;Wagenzug;;Caravana de Carretas;;;;;;;;;x
no_wagon_train_6;Wagon Train;Convoi de Chariots;Wagenzug;;Caravana de Carretas;;;;;;;;;x
no_wagon_train_7;Wagon Train;Convoi de Chariots;Wagenzug;;Caravana de Carretas;;;;;;;;;x
no_wagon_train_8;Wagon Train;Convoi de Chariots;Wagenzug;;Caravana de Carretas;;;;;;;;;x
no_wagon_train_desc;Expanding the capacity of our wagon trains can help increase the amount of civilians our clan can support.;Augmenter la capacité de nos convois de chariots peut aider à augmenter le nombre de civils que notre clan peut supporter.;Mit der Kapazitätserweiterung unserer Wagenzüge können wir die Zahl der Zivilisten, die unser Klan unterstützen kann, zu erhöhen.;;Ampliar la capacidad de nuestras caravanas de carretas puede ayudar a aumentar la cantidad de civiles que nuestro clan puede soportar.;;;;;;;;;x
no_camp_fortifications_desc;Small barricades have been erected around the camp to protect it from bandits and raiders.;On a érigé de petites barricades autour du camp pour le protéger des bandits et des pillards.;Kleinere Barrikaden rings um das Lager bieten Schutz vor Banditen und Plünderern.;;Se han erigido pequeñas barricadas alrededor del campo para protegerlo de bandidos y ladrones.;;;;;;;;;x
no_specialized_craftsmen_1;Specialized Craftsmen;Artisans spécialisés;Spezialisierte Handwerker;;Artesanos especializados;;;;;;;;;x
no_specialized_craftsmen_2;Specialized Craftsmen;Artisans spécialisés;Spezialisierte Handwerker;;Artesanos especializados;;;;;;;;;x
no_specialized_craftsmen_3;Specialized Craftsmen;Artisans spécialisés;Spezialisierte Handwerker;;Artesanos especializados;;;;;;;;;x
no_specialized_craftsmen_4;Specialized Craftsmen;Artisans spécialisés;Spezialisierte Handwerker;;Artesanos especializados;;;;;;;;;x
no_specialized_craftsmen_5;Specialized Craftsmen;Artisans spécialisés;Spezialisierte Handwerker;;Artesanos especializados;;;;;;;;;x
no_specialized_craftsmen_6;Specialized Craftsmen;Artisans spécialisés;Spezialisierte Handwerker;;Artesanos especializados;;;;;;;;;x
no_specialized_craftsmen_7;Specialized Craftsmen;Artisans spécialisés;Spezialisierte Handwerker;;Artesanos especializados;;;;;;;;;x
no_specialized_craftsmen_8;Specialized Craftsmen;Artisans spécialisés;Spezialisierte Handwerker;;Artesanos especializados;;;;;;;;;x
no_specialized_craftsmen_desc;Certain necessities, such as yurts, kumis, borts, and composite bows, cannot be imported from settled peoples and need to be made by clansmen. It is more efficient to have certain people specialize in their manufacture instead of having everyone make their own versions.;Certaines nécessités, telles que les yourtes, les kumis, les borts et les arcs composites, ne peuvent pas être importées des peuples sédentaires et doivent être confectionnées par des membres du clan. Il est plus efficace de faire en sorte que certaines personnes se spécialisent dans leur fabrication plutôt que de laisser tout le monde fait sa propre version.;Bestimmte Notwendigkeiten wie Jurten, Kumis, Borts und Kompositbögen können nicht von sesshaften Völkern importiert werden und müssen von Clansmen hergestellt werden. Es ist effizienter, wenn sich bestimmte Leute darauf spezialisieren, als wenn jeder seine eigenen Versionen erstellt.;;Ciertas necesidades, como yurts, kumis, borts y arcos compuestos, no pueden importarse de pueblos establecidos y deben ser hechas por miembros del clan. Es más eficiente que ciertas personas se especialicen en su fabricación en lugar de que todos hagan sus propias versiones.;;;;;;;;;x
no_training_grounds_1;Training Grounds;Terrains d'entraînement;Übungsgelände;;Campos de Entrenamiento;;;;;;;;x
no_training_grounds_2;Training Grounds;Terrains d'entraînement;Übungsgelände;;Campos de Entrenamiento;;;;;;;;x
no_training_grounds_3;Training Grounds;Terrains d'entraînement;Übungsgelände;;Campos de Entrenamiento;;;;;;;;x
no_training_grounds_4;Training Grounds;Terrains d'entraînement;Übungsgelände;;Campos de Entrenamiento;;;;;;;;x
no_training_grounds_5;Training Grounds;Terrains d'entraînement;Übungsgelände;;Campos de Entrenamiento;;;;;;;;x
no_training_grounds_6;Training Grounds;Terrains d'entraînement;Übungsgelände;;Campos de Entrenamiento;;;;;;;;x
no_training_grounds_7;Training Grounds;Terrains d'entraînement;Übungsgelände;;Campos de Entrenamiento;;;;;;;;x
no_training_grounds_8;Training Grounds;Terrains d'entraînement;Übungsgelände;;Campos de Entrenamiento;;;;;;;;x
no_training_grounds_desc;Dedicated areas for training our population can help us train more of them for conducting and defending against raids.;Des zones dédiées à l'entraînement de notre population peuvent nous aider à en former davantage à la conduite et à la défense contre les raids.;Spezielle Bereiche für die Übung unserer Bevölkerung können uns helfen, mehr von ihnen für die Durchführung und Abwehr von Überfällen auszubilden;;Las áreas dedicadas para entrenar a nuestra población pueden ayudarnos a entrenar a más de ellos para realizar y defenderse de las redadas.;;;;;;;;x
no_horse_breeder_desc;Steppe horses are not as fast as other horses, but have much greater endurance and can withstand harsher climates. More refined breeding can help accentuate these advantages.;Les chevaux des steppes ne sont pas aussi rapides que les autres chevaux, mais ils ont une endurance bien supérieure et peuvent supporter des climats plus rudes. Un élevage plus raffiné peut contribuer à accentuer ces avantages.;Steppenpferde sind nicht so schnell wie andere Pferde, aber sie sind viel ausdauerender und können raueren Klimen standhalten. Eine verfeinerte Zucht kann dazu beitragen, diese Vorteile hervorzuheben.;;Los caballos esteparios no son tan rápidos como otros caballos, pero tienen una resistencia mucho mayor y pueden soportar climas más severos. Una crianza más refinada puede ayudar a acentuar estas ventajas.;;;;;;;;;x
no_messenger_system_1;Messenger System;Système de messagerie;Postpferde-System;;Sistema de mensajería;;;;;;;;;x
no_messenger_system_2;Messenger System;Système de messagerie;Postpferde-System;;Sistema de mensajería;;;;;;;;;x
no_messenger_system_3;Messenger System;Système de messagerie;Postpferde-System;;Sistema de mensajería;;;;;;;;;x
no_messenger_system_4;Messenger System;Système de messagerie;Postpferde-System;;Sistema de mensajería;;;;;;;;;x
no_messenger_system_5;Messenger System;Système de messagerie;Postpferde-System;;Sistema de mensajería;;;;;;;;;x
no_messenger_system_6;Messenger System;Système de messagerie;Postpferde-System;;Sistema de mensajería;;;;;;;;;x
no_messenger_system_7;Messenger System;Système de messagerie;Postpferde-System;;Sistema de mensajería;;;;;;;;;x
no_messenger_system_8;Messenger System;Système de messagerie;Postpferde-System;;Sistema de mensajería;;;;;;;;;x
no_messenger_system_desc;A fast messenger system made from a network of checkpoints giving supplies and fresh horses can help relay information quickly over the large distances of our realm, facilitating reconnaissance, the organization of our armies, and trade.;Un système de messagerie rapide constitué d’un réseau de points de contrôle fournissant des vivres et des chevaux frais peut permettre de relayer rapidement des informations sur les grandes distances de notre royaume, facilitant ainsi la reconnaissance, l’organisation de nos armées et le commerce.;Ein schnelles Nachrichtensystem, das aus einem Netz von Kontrollpunkten besteht, die Vorräte und frische Pferde liefern, kann dabei helfen, Informationen über die großen Entfernungen unseres Reiches schnell weiterzuleiten und so die Aufklärung, die Organisation unserer Armeen und den Handel zu erleichtern.;;Un sistema de mensajería rápida hecho de una red de puntos de control que proporciona suministros y caballos frescos puede ayudar a transmitir información rápidamente a través de las grandes distancias de nuestro reino, facilitando el reconocimiento, la organización de nuestros ejércitos y el comercio.;;;;;;;;;x
