#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
dynlevy2;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy2_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy2_0;95% Realm Levy-Raising Efficiency;;;;95% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy2_0_option;95%;;;;;;;;;;;;;x
dynlevy2_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy3;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy3_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy3_0;92.7% Realm Levy-Raising Efficiency;;;;92.7% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy3_0_option;92.7%;;;;;;;;;;;;;x
dynlevy3_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy4;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy4_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy4_0;90.6% Realm Levy-Raising Efficiency;;;;90.6% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy4_0_option;90.6%;;;;;;;;;;;;;x
dynlevy4_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy5;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy5_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy5_0;88.7% Realm Levy-Raising Efficiency;;;;88.7% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy5_0_option;88.7%;;;;;;;;;;;;;x
dynlevy5_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy6;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy6_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy6_0;86.9% Realm Levy-Raising Efficiency;;;;86.9% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy6_0_option;86.9%;;;;;;;;;;;;;x
dynlevy6_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy7;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy7_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy7_0;85.2% Realm Levy-Raising Efficiency;;;;85.2% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy7_0_option;85.2%;;;;;;;;;;;;;x
dynlevy7_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy8;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy8_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy8_0;83.5% Realm Levy-Raising Efficiency;;;;83.5% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy8_0_option;83.5%;;;;;;;;;;;;;x
dynlevy8_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy9;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy9_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy9_0;82% Realm Levy-Raising Efficiency;;;;82% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy9_0_option;82%;;;;;;;;;;;;;x
dynlevy9_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy10;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy10_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy10_0;80.6% Realm Levy-Raising Efficiency;;;;80.6% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy10_0_option;80.6%;;;;;;;;;;;;;x
dynlevy10_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy11;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy11_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy11_0;79.2% Realm Levy-Raising Efficiency;;;;79.2% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy11_0_option;79.2%;;;;;;;;;;;;;x
dynlevy11_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy12;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy12_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy12_0;78% Realm Levy-Raising Efficiency;;;;78% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy12_0_option;78%;;;;;;;;;;;;;x
dynlevy12_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy13;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy13_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy13_0;76.8% Realm Levy-Raising Efficiency;;;;76.8% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy13_0_option;76.8%;;;;;;;;;;;;;x
dynlevy13_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy14;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy14_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy14_0;75.6% Realm Levy-Raising Efficiency;;;;75.6% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy14_0_option;75.6%;;;;;;;;;;;;;x
dynlevy14_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy15;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy15_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy15_0;74.5% Realm Levy-Raising Efficiency;;;;74.5% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy15_0_option;74.5%;;;;;;;;;;;;;x
dynlevy15_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy16;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy16_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy16_0;73.5% Realm Levy-Raising Efficiency;;;;73.5% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy16_0_option;73.5%;;;;;;;;;;;;;x
dynlevy16_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy17;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy17_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy17_0;72.5% Realm Levy-Raising Efficiency;;;;72.5% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy17_0_option;72.5%;;;;;;;;;;;;;x
dynlevy17_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy18;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy18_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy18_0;71.5% Realm Levy-Raising Efficiency;;;;71.5% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy18_0_option;71.5%;;;;;;;;;;;;;x
dynlevy18_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy19;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy19_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy19_0;70.6% Realm Levy-Raising Efficiency;;;;70.6% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy19_0_option;70.6%;;;;;;;;;;;;;x
dynlevy19_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy20;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy20_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy20_0;69.7% Realm Levy-Raising Efficiency;;;;69.7% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy20_0_option;69.7%;;;;;;;;;;;;;x
dynlevy20_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy21;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy21_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy21_0;68.9% Realm Levy-Raising Efficiency;;;;68.9% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy21_0_option;68.9%;;;;;;;;;;;;;x
dynlevy21_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy22;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy22_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy22_0;68.1% Realm Levy-Raising Efficiency;;;;68.1% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy22_0_option;68.1%;;;;;;;;;;;;;x
dynlevy22_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy23;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy23_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy23_0;67.3% Realm Levy-Raising Efficiency;;;;67.3% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy23_0_option;67.3%;;;;;;;;;;;;;x
dynlevy23_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy24;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy24_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy24_0;66.6% Realm Levy-Raising Efficiency;;;;66.6% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy24_0_option;66.6%;;;;;;;;;;;;;x
dynlevy24_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy25;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy25_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy25_0;65.8% Realm Levy-Raising Efficiency;;;;65.8% de eficiencia de reclutamiento;;;;;;;;;x
dynlevy25_0_option;65.8%;;;;;;;;;;;;;x
dynlevy25_0_desc;In a decentralized feudal system, rulers of large realms are less efficient at raising liege levies than rulers of smaller realms. Demesne levies are unaffected.\n\nSmaller realms pack a harder punch per capita, all else being equal. For larger realms to compete per capita, they inevitably must centralize. See the EMF manual for details on levy efficiency.;;;;En un sistema feudal descentralizado, los reinos grandes son menos efectivos al reclutar levas que los reinos pequeños. Las levas de la heredad no se ven afectadas.\n\nLos reinos pequeños tienen un mayor impacto per cápita, lo demás se mantiene igual. Para que los reinos grandes compitan per cápita, deben centralizarse. Échale un vistazo al manual de EMF para saber más sobre la eficiencia de reclutamiento.;;;;;;;;;x
dynlevy26;Levy Efficiency;;;;Eficiencia de reclutamiento;;;;;;;;;x
dynlevy26_desc;As your realm grows, your liege levy will grow with it. But by how much?;;;;A medida que tu heredad crezca, también lo hará el reclutamiento. ¿Pero cuánto?;;;;;;;;;x
dynlevy26_0;65.1% Realm Levy-Raising Efficiency;;;;65.1% de eficiencia de reclutamiento;;;;;;;;;x
